epoch,val_acc
0,0.1667
1,0.1944
2,0.2500
3,0.2500
4,0.2500
5,0.2222
6,0.2500
7,0.2500
8,0.2500
9,0.2500
10,0.2778
11,0.3056
12,0.3056
13,0.3333
14,0.3333
15,0.3889
16,0.4167
17,0.4444
18,0.4167
19,0.4444
20,0.4444
21,0.4444
22,0.4444
23,0.4444
24,0.4722
25,0.5278
26,0.5278
27,0.5278
28,0.5278
29,0.5278
30,0.5278
31,0.5278
32,0.5278
33,0.5278
34,0.5278
35,0.5278
36,0.5278
37,0.5278
38,0.5278
39,0.5278
40,0.5278
41,0.5278
42,0.5278
43,0.5278
44,0.5278
45,0.5278
46,0.5278
47,0.5278
48,0.5278
49,0.5278
50,0.5278
51,0.5278
52,0.5278
53,0.5278
54,0.5278
55,0.5278
56,0.5278
57,0.5278
58,0.5556
59,0.5556
60,0.5556
61,0.5556
62,0.5556
63,0.5833
64,0.5833
65,0.5556
66,0.5556
67,0.5556
68,0.5556
69,0.5556
70,0.5556
71,0.5556
72,0.5556
73,0.5556
74,0.5556
75,0.5556
76,0.5556
77,0.5556
78,0.5556
79,0.5556
80,0.5556
81,0.5556
82,0.5556
83,0.5556
84,0.5556
85,0.5556
86,0.5556
87,0.5556
88,0.5556
89,0.5556
90,0.5556
91,0.5556
92,0.5556
93,0.5556
94,0.5278
95,0.5278
96,0.5556
97,0.5556
98,0.5556
99,0.5556
100,0.5833
101,0.5833
102,0.5833
103,0.5833
104,0.5833
105,0.5833
106,0.5833
107,0.5833
108,0.5833
109,0.5833
110,0.5833
111,0.5833
112,0.5833
113,0.5833
