id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,0,0.4213,0.3764,64,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,1,0.4551,0.4101,112,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,2,0.4213,0.3596,63,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,3,0.4045,0.4438,64,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,4,0.4101,0.3876,55,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,5,0.3876,0.3708,131,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,6,0.4382,0.3708,94,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,7,0.4101,0.3708,55,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,8,0.3820,0.3876,58,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Chameleon,GPRGNN,4,64,0.01,0.0005,500,50,9,0.4101,0.4382,53,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Chameleon,GPRGNN,4,64,0.01,0.0001,500,50,0,0.4438,0.3258,57,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Chameleon,GPRGNN,4,64,0.01,0.0001,500,50,1,0.4551,0.4213,68,lr_wd_seed_batched
Chameleon_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Chameleon,GPRGNN,4,64,0.01,0.0001,500,50,2,0.4213,0.3708,75,lr_wd_seed_batched
