id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,CS,GPRGNN,4,64,0.01,0.0005,500,50,0,0.9531,0.9564,218,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,CS,GPRGNN,4,64,0.01,0.0005,500,50,1,0.9542,0.9624,248,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,CS,GPRGNN,4,64,0.01,0.0005,500,50,2,0.9493,0.9575,115,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,CS,GPRGNN,4,64,0.01,0.0005,500,50,3,0.9498,0.9542,98,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,CS,GPRGNN,4,64,0.01,0.0005,500,50,4,0.9514,0.9564,129,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,CS,GPRGNN,4,64,0.01,0.0005,500,50,5,0.9498,0.9586,145,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,CS,GPRGNN,4,64,0.01,0.0005,500,50,6,0.9509,0.9575,143,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,CS,GPRGNN,4,64,0.01,0.0005,500,50,7,0.9493,0.9591,138,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,CS,GPRGNN,4,64,0.01,0.0005,500,50,8,0.9498,0.9575,130,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,CS,GPRGNN,4,64,0.01,0.0005,500,50,9,0.9509,0.9547,180,lr_wd_seed_batched
CS_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,CS,GPRGNN,4,64,0.01,0.0001,500,50,0,0.9498,0.9586,102,lr_wd_seed_batched
