dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
PubMed,19717,88648,500,3,-0.99,-0.99,4,0.6857999980449676,0.012726342357152191,0.6815999984741211,0.01668052821337211,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.89,4,0.6870000064373016,0.012688576243946393,0.6912999987602234,0.013364499119388161,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.79,4,0.6800000011920929,0.015178928188592308,0.6761000037193299,0.013471829914480255,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.6900000000000001,4,0.6864000082015991,0.013676249124508502,0.6861000001430512,0.012809760211447883,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.5900000000000001,4,0.6716000020503998,0.017590898612989125,0.6689000010490418,0.01645873098654818,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.4900000000000001,4,0.6551999986171723,0.012270288732573511,0.6507999956607818,0.01292130640996487,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.3900000000000001,4,0.6554000020027161,0.02170805909768211,0.6516000032424927,0.01968856958445687,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.29000000000000015,4,0.6522000074386597,0.015373999171997057,0.6478999972343444,0.01887035145037352,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.19000000000000017,4,0.6425999999046326,0.020298764675125727,0.6398000061511994,0.01966621959351132,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.09000000000000019,4,0.6467999935150146,0.026354504209346305,0.6453000009059906,0.021931935780971107,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.009999999999999787,4,0.647599995136261,0.03391519900253132,0.6408999979496002,0.03503841185116701,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.10999999999999965,4,0.6412000000476837,0.018573093333915252,0.6300999999046326,0.020156627254306277,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.20999999999999974,4,0.6303999960422516,0.03212225729608257,0.6242000043392182,0.029751636457557514,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.30999999999999983,4,0.6333999991416931,0.02696739566024035,0.6250999987125396,0.02558299664803499,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.4099999999999997,4,0.631799989938736,0.038475449972763906,0.6273000121116639,0.03108713760748015,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.5099999999999996,4,0.6472000002861023,0.021985456875537723,0.6319000005722046,0.019185667519811895,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.6099999999999997,4,0.6245999991893768,0.030463754824852855,0.6092999994754791,0.026732184010131055,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.7099999999999997,4,0.6242000043392182,0.03313548857758965,0.6139000058174133,0.025738880103800203,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.8099999999999996,4,0.5921999901533127,0.0584975251936958,0.5689000010490417,0.06557811879221558,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.9099999999999995,4,0.6056000053882599,0.03800841591348217,0.5847999960184097,0.041935182688631244,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
