id,dataset,model,depth,hidden,eps,seed,test_acc
Minesweeper_L4_H32_epsna_s1,Minesweeper,hfgcn,4,32,na,1,0.7310
Minesweeper_L4_H32_epsna_s2,Minesweeper,hfgcn,4,32,na,2,0.7220
Minesweeper_L4_H64_epsna_s0,Minesweeper,hfgcn,4,64,na,0,0.7300
Minesweeper_L4_H64_epsna_s1,Minesweeper,hfgcn,4,64,na,1,0.7240
Minesweeper_L4_H64_epsna_s2,Minesweeper,hfgcn,4,64,na,2,0.7420
Tolokers_L2_H16_epsna_s0,Tolokers,hfgcn,2,16,na,0,0.7468
Tolokers_L2_H16_epsna_s1,Tolokers,hfgcn,2,16,na,1,0.7511
Tolokers_L2_H16_epsna_s2,Tolokers,hfgcn,2,16,na,2,0.7494
Tolokers_L2_H32_epsna_s0,Tolokers,hfgcn,2,32,na,0,0.7477
Tolokers_L2_H32_epsna_s1,Tolokers,hfgcn,2,32,na,1,0.7485
Tolokers_L2_H32_epsna_s2,Tolokers,hfgcn,2,32,na,2,0.7485
Tolokers_L2_H64_epsna_s0,Tolokers,hfgcn,2,64,na,0,0.7468
Tolokers_L2_H64_epsna_s1,Tolokers,hfgcn,2,64,na,1,0.7375
Tolokers_L2_H64_epsna_s2,Tolokers,hfgcn,2,64,na,2,0.7468
Tolokers_L3_H16_epsna_s0,Tolokers,hfgcn,3,16,na,0,0.7587
Tolokers_L3_H16_epsna_s1,Tolokers,hfgcn,3,16,na,1,0.7553
Tolokers_L3_H16_epsna_s2,Tolokers,hfgcn,3,16,na,2,0.7494
Tolokers_L3_H32_epsna_s0,Tolokers,hfgcn,3,32,na,0,0.7375
Tolokers_L3_H32_epsna_s1,Tolokers,hfgcn,3,32,na,1,0.7562
Tolokers_L3_H32_epsna_s2,Tolokers,hfgcn,3,32,na,2,0.7579
Tolokers_L3_H64_epsna_s0,Tolokers,hfgcn,3,64,na,0,0.7630
Tolokers_L3_H64_epsna_s1,Tolokers,hfgcn,3,64,na,1,0.7570
Tolokers_L3_H64_epsna_s2,Tolokers,hfgcn,3,64,na,2,0.7604
Tolokers_L4_H16_epsna_s0,Tolokers,hfgcn,4,16,na,0,0.7443
Tolokers_L4_H16_epsna_s1,Tolokers,hfgcn,4,16,na,1,0.7434
Tolokers_L4_H16_epsna_s2,Tolokers,hfgcn,4,16,na,2,0.7477
Tolokers_L4_H32_epsna_s0,Tolokers,hfgcn,4,32,na,0,0.7638
Tolokers_L4_H32_epsna_s1,Tolokers,hfgcn,4,32,na,1,0.7596
Tolokers_L4_H32_epsna_s2,Tolokers,hfgcn,4,32,na,2,0.7664
Tolokers_L4_H64_epsna_s0,Tolokers,hfgcn,4,64,na,0,0.7749
Tolokers_L4_H64_epsna_s1,Tolokers,hfgcn,4,64,na,1,0.7621
Tolokers_L4_H64_epsna_s2,Tolokers,hfgcn,4,64,na,2,0.7715
