dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Computers,13752,491722,767,10,10,-0.99,0.4099999999999997,6,0.9120000004768372,0.9240276217460632,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.4099999999999997,7,0.9287272691726685,0.914576530456543,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.4099999999999997,8,0.9290909171104431,0.9211195707321167,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.4099999999999997,9,0.9229090809822083,0.907306432723999,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,0,0.9232727289199829,0.9174845218658447,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,1,0.9200000166893005,0.9134860038757324,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,2,0.9250909090042114,0.9156670570373535,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,3,0.9221818447113037,0.9156670570373535,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,4,0.9272727370262146,0.9167575240135193,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,5,0.9207272529602051,0.9189385771751404,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,6,0.9112727046012878,0.9207561016082764,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,7,0.9276363849639893,0.9138495326042175,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,8,0.9294545650482178,0.9200291037559509,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.5099999999999996,9,0.9247272610664368,0.9087604284286499,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.6099999999999997,0,0.9236363768577576,0.9174845218658447,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.6099999999999997,1,0.9203636646270752,0.9200291037559509,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.6099999999999997,2,0.9247272610664368,0.9153035283088684,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.6099999999999997,3,0.9240000247955322,0.9123954772949219,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.6099999999999997,4,0.9283636212348938,0.9189385771751404,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.6099999999999997,5,0.9207272529602051,0.9218466281890869,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,10,-0.99,0.6099999999999997,6,0.9116363525390625,0.9283896684646606,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
