id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Cora,GPRGNN,4,64,0.01,0.0005,500,50,0,0.8889,0.8750,70,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Cora,GPRGNN,4,64,0.01,0.0005,500,50,1,0.8926,0.8750,73,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Cora,GPRGNN,4,64,0.01,0.0005,500,50,2,0.8963,0.8713,67,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Cora,GPRGNN,4,64,0.01,0.0005,500,50,3,0.8889,0.8860,70,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Cora,GPRGNN,4,64,0.01,0.0005,500,50,4,0.9000,0.8750,74,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Cora,GPRGNN,4,64,0.01,0.0005,500,50,5,0.8889,0.8860,69,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Cora,GPRGNN,4,64,0.01,0.0005,500,50,6,0.9000,0.8713,73,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Cora,GPRGNN,4,64,0.01,0.0005,500,50,7,0.8926,0.8824,70,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Cora,GPRGNN,4,64,0.01,0.0005,500,50,8,0.8926,0.8824,71,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Cora,GPRGNN,4,64,0.01,0.0005,500,50,9,0.8926,0.8750,70,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Cora,GPRGNN,4,64,0.01,0.0001,500,50,0,0.8926,0.8787,71,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Cora,GPRGNN,4,64,0.01,0.0001,500,50,1,0.8963,0.8824,70,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Cora,GPRGNN,4,64,0.01,0.0001,500,50,2,0.8963,0.8713,71,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Cora,GPRGNN,4,64,0.01,0.0001,500,50,3,0.8926,0.8824,70,lr_wd_seed_batched
Cora_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Cora,GPRGNN,4,64,0.01,0.0001,500,50,4,0.8889,0.8860,73,lr_wd_seed_batched
