id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,0,0.4550,0.3587,73,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,1,0.4369,0.3363,54,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,2,0.4279,0.3049,54,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,3,0.4324,0.3453,51,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,4,0.4369,0.4215,76,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,5,0.4414,0.3767,67,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,6,0.4279,0.3408,63,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,7,0.4189,0.3677,67,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,8,0.4414,0.3408,51,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,9,0.4324,0.3767,74,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Squirrel,GPRGNN,4,64,0.01,0.0001,500,50,0,0.4279,0.3857,65,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Squirrel,GPRGNN,4,64,0.01,0.0001,500,50,1,0.4189,0.3184,58,lr_wd_seed_batched
