dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
AmazonRatings,24492,186100,300,5,-0.99,-0.99,4,0.3993140637874603,0.002899536624293403,0.3950187832117081,0.004387807514762038,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.89,4,0.4013065487146378,0.002620031792370515,0.3974848955869675,0.004390083247347324,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.79,4,0.4011595606803894,0.00598872111466573,0.39792585372924805,0.004682575901611787,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.6900000000000001,4,0.4035766780376434,0.002052169076801958,0.4003266364336014,0.003943935521026193,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.5900000000000001,4,0.40475256741046906,0.002607016616938992,0.4012575507164001,0.003181530732055832,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.4900000000000001,4,0.4061571151018143,0.0037431314683677537,0.40230279266834257,0.0031878890589016402,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.3900000000000001,4,0.40499755144119265,0.004291149089463002,0.40089825093746184,0.004209726831423804,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.29000000000000015,4,0.40583047568798064,0.004336072182098953,0.40202515125274657,0.004412752266252292,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.19000000000000017,4,0.40516087114810945,0.005029999665869691,0.40163318514823915,0.003609895279696071,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,-0.09000000000000019,4,0.40726768374443056,0.005898968223902528,0.40277641713619233,0.0046520341719777265,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.009999999999999787,4,0.4071043610572815,0.006097739847279455,0.4034133553504944,0.004734241358389801,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.10999999999999965,4,0.4083782434463501,0.004709274715402033,0.4044259339570999,0.0030379480305698404,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.20999999999999974,4,0.40966845750808717,0.005225274585424462,0.40558549761772156,0.003003639050789922,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.30999999999999983,4,0.4096684634685516,0.004407910598266565,0.4052915245294571,0.003999937408512128,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.4099999999999997,4,0.41099134385585784,0.004931167111503406,0.40700637102127074,0.0029265046957335093,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.5099999999999996,4,0.4106320381164551,0.005399430188581063,0.40522619485855105,0.004642269807171436,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.6099999999999997,4,0.41059938073158264,0.0031638742219741267,0.406157112121582,0.0041896575785628064,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.7099999999999997,4,0.4117426097393036,0.00505836973958013,0.40770864188671113,0.0029634104719344257,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.8099999999999996,4,0.4121019124984741,0.0048804915900875,0.40731667578220365,0.00248652591401033,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,0.9099999999999995,4,0.41121999323368075,0.007415265096031507,0.407659649848938,0.004290932034705425,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.0099999999999996,4,0.4133757919073105,0.004523923369097856,0.40870487689971924,0.00318303983196104,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.1099999999999997,4,0.4141270637512207,0.004657329606633887,0.4094234824180603,0.0035130237955682173,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.2099999999999993,4,0.4126081973314285,0.0043414522276470375,0.40872121751308443,0.00495057027198627,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.3099999999999994,4,0.4139800757169724,0.004723722261012454,0.40929282903671266,0.003233914504851705,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.4099999999999995,4,0.4138657510280609,0.005065224137915865,0.4087375491857529,0.004632641019812697,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.5099999999999996,4,0.41559692919254304,0.00489413729709378,0.4108933538198471,0.0045162520505640175,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.6099999999999997,4,0.41417605578899386,0.006925170833857878,0.40922750532627106,0.006892375848172302,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.7099999999999993,4,0.4161685436964035,0.004944427059467169,0.4106157124042511,0.0061416526971686865,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.8099999999999994,4,0.4157439172267914,0.004198403049171037,0.4117426097393036,0.004057046652681439,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,1.9099999999999995,4,0.4166584998369217,0.004882000162200427,0.4117099463939667,0.004944243625909829,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,2.009999999999999,4,0.4178833901882172,0.003842015008851244,0.41187326312065126,0.004177543424534231,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,2.1099999999999994,4,0.41517230272293093,0.005028760104677207,0.4110076785087585,0.004721687053423336,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,2.209999999999999,4,0.41523762345314025,0.006611581589035463,0.410648375749588,0.006318637487433304,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
AmazonRatings,24492,186100,300,5,-0.99,2.3099999999999996,4,0.415972563624382,0.004251305024777038,0.4119712561368942,0.004170383059120919,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
