dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Computers,13752,491722,767,10,-0.99,-0.99,4,0.9221818149089813,0.0051784706628711765,0.9155943214893341,0.004222907990136882,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.89,4,0.9221090912818909,0.006471915181521909,0.9153762280941009,0.00572169617861028,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.79,4,0.9221454501152039,0.005573139604820253,0.9156670272350311,0.00392517867750054,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.6900000000000001,4,0.921890914440155,0.006308438250110378,0.9166848421096802,0.004197803434605048,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.5900000000000001,4,0.9225818157196045,0.004869069448778126,0.9158851325511932,0.00561304925448598,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.4900000000000001,4,0.9227999925613404,0.00468526406833185,0.9163576841354371,0.004883555215088988,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.3900000000000001,4,0.922581821680069,0.0053007345865497026,0.916539442539215,0.00509995211202157,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.29000000000000015,4,0.9230545461177826,0.00507320855489966,0.9169392943382263,0.005384890637889605,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.19000000000000017,4,0.9229454517364502,0.006250849317234755,0.9154852747917175,0.004939512228066458,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,-0.09000000000000019,4,0.9228727221488953,0.0046239058005576525,0.9169756412506104,0.004443681840696525,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.009999999999999787,4,0.9234181761741638,0.006407022842878073,0.9164667427539825,0.00445437356157677,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.10999999999999965,4,0.9229818105697631,0.00668695718339141,0.9162486314773559,0.004307792235536613,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.20999999999999974,4,0.923199987411499,0.004932068240856332,0.915412575006485,0.0056197542610176045,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.30999999999999983,4,0.9230909049510956,0.004442465724703784,0.9169756412506104,0.007103129316993822,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.4099999999999997,4,0.923127269744873,0.006143625781914595,0.9170483410358429,0.0036087768303873684,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.5099999999999996,4,0.9234545409679413,0.004991889886290201,0.9166848421096802,0.00531213549443893,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.6099999999999997,4,0.9232363641262055,0.0059982418405840725,0.9159941852092743,0.004299343560772021,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.7099999999999997,4,0.9235636353492737,0.0050512701198332285,0.9179934501647949,0.004828444757082741,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Computers,13752,491722,767,10,-0.99,0.8099999999999996,4,0.9233454585075378,0.004812658703424691,0.9176299571990967,0.005232946170675293,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
