dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Chameleon,890,8854,2325,5,-0.99,-0.99,4,0.4269662916660309,0.018117441760543546,0.2764044925570488,0.03866213859300991,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.89,4,0.42921348512172697,0.02059585229054605,0.24606741666793824,0.04562683786143639,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.79,4,0.42134831845760345,0.02474462845830518,0.2449438229203224,0.035460076179579456,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.6900000000000001,4,0.42921348810195925,0.019973477238943785,0.2674157276749611,0.03753548970158497,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.5900000000000001,4,0.42247191071510315,0.02258399604406056,0.2561797767877579,0.0425781903905438,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.4900000000000001,4,0.4247191041707993,0.02451396625747299,0.2640449434518814,0.0485231986849214,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.3900000000000001,4,0.42247191071510315,0.022583994561340293,0.2449438214302063,0.03616511781747505,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.29000000000000015,4,0.42921348810195925,0.027886913389200133,0.27191011160612105,0.040136117525404816,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.19000000000000017,4,0.4314606785774231,0.026683921742376042,0.2471910074353218,0.03333122723651848,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,-0.09000000000000019,4,0.42921348214149474,0.025523189561592212,0.26067415475845335,0.035460076557308796,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,0.009999999999999787,4,0.437078657746315,0.020380182719365637,0.2842696636915207,0.029748774603666473,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,0.10999999999999965,4,0.4337078660726547,0.01893517589421311,0.25168538838624954,0.033782686482689235,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,0.20999999999999974,4,0.4438202291727066,0.012562188649023271,0.25617977380752566,0.01933106340694036,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Chameleon,890,8854,2325,5,-0.99,0.30999999999999983,4,0.41348314881324766,0.025523190348776276,0.2550561800599098,0.03694220536871737,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
