dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
PubMed,19717,88648,500,3,-0.99,-0.99,4,0.86225266456604,0.003898738343349798,0.86832235455513,0.002449682877814683,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.89,4,0.863216632604599,0.002487608598571984,0.8704004108905792,0.0006018465101364155,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.79,4,0.8643328130245209,0.0016549582435225055,0.8710593044757843,0.0008837027608857858,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.6900000000000001,4,0.862658542394638,0.0034563594346074737,0.8720223069190979,0.002931369571309227,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.5900000000000001,4,0.8624556064605713,0.004652487142116465,0.8722250282764434,0.006420916950433698,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.4900000000000001,4,0.860375440120697,0.0030084039637598998,0.8688292026519775,0.003114499513861916,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.3900000000000001,4,0.860223239660263,0.0038788717198387952,0.8670552551746369,0.002356132237070528,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.29000000000000015,4,0.8673769652843475,0.002094361300366075,0.8725291430950165,0.0028783152862499202,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.19000000000000017,4,0.8674277067184448,0.0003248916054910878,0.8706538259983063,0.0010337567228649513,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,-0.09000000000000019,4,0.8669203400611878,0.0009090246899080232,0.8713127195835113,0.0013684791548192435,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
PubMed,19717,88648,500,3,-0.99,0.009999999999999787,4,0.8665144443511963,0.0011446634807271408,0.8711099863052368,0.0015381558553227105,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
