id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,0,0.4455,0.4343,232,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,1,0.4590,0.4412,262,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,2,0.4675,0.4400,500,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,3,0.4630,0.4429,406,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,4,0.4618,0.4359,315,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,5,0.4667,0.4347,374,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,6,0.4610,0.4371,327,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,7,0.4590,0.4371,337,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,8,0.4671,0.4416,471,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,AmazonRatings,GPRGNN,4,64,0.01,0.0005,500,50,9,0.4639,0.4343,349,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,AmazonRatings,GPRGNN,4,64,0.01,0.0001,500,50,0,0.4712,0.4453,275,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,AmazonRatings,GPRGNN,4,64,0.01,0.0001,500,50,1,0.4773,0.4469,304,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,AmazonRatings,GPRGNN,4,64,0.01,0.0001,500,50,2,0.4663,0.4445,248,lr_wd_seed_batched
AmazonRatings_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,AmazonRatings,GPRGNN,4,64,0.01,0.0001,500,50,3,0.4716,0.4498,287,lr_wd_seed_batched
