id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,2,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,3,0.8290,0.8380,242,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,4,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,5,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,6,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,7,0.8300,0.8390,220,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,8,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,9,0.8300,0.8370,229,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,0,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,1,0.8380,0.8390,229,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,2,0.8380,0.8420,289,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,3,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,4,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,5,0.7850,0.7960,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,6,0.8320,0.8350,254,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,7,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,8,0.7850,0.7970,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,9,0.8400,0.8400,303,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,0,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,1,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,2,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,3,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,4,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,5,0.7850,0.7960,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,6,0.7850,0.7960,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,7,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,8,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,9,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,0,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,1,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,2,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,3,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,4,0.7850,0.7960,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,5,0.7850,0.7960,54,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,6,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,7,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,8,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,9,0.7850,0.7960,54,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,0,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,1,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,2,0.7850,0.7950,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,3,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,4,0.7850,0.7960,54,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,5,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,6,0.7850,0.7960,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,7,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,8,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,9,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,0,0.7850,0.7940,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,1,0.7850,0.7960,57,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,2,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,3,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,4,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,5,0.7850,0.7960,55,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,6,0.7860,0.7950,61,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,7,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,8,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0005_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.001,0.0005,500,50,9,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,0,0.7850,0.7960,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,1,0.7850,0.7950,66,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,2,0.7850,0.7960,64,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,3,0.7850,0.7910,54,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,4,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,5,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,6,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,7,0.7880,0.7960,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,8,0.7850,0.7960,69,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0.0001_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.001,0.0001,500,50,9,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,0,0.7850,0.7960,65,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,1,0.7850,0.7960,58,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,2,0.7850,0.7960,58,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,3,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,4,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,5,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,6,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,7,0.7860,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,8,0.7850,0.7960,62,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.001_wd0_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.001,0.0,500,50,9,0.7850,0.7960,61,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s0,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,0,0.8220,0.8300,260,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s1,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,1,0.8270,0.8350,335,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s2,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,2,0.8200,0.8250,231,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s3,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,3,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s4,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,4,0.8220,0.8240,275,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s5,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,5,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s6,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,6,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s7,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,7,0.8290,0.8320,380,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s8,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,8,0.8210,0.8280,232,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0005_e500_p50_s9,Minesweeper,GPRGNN,4,128,0.01,0.0005,500,50,9,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s0,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,0,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s1,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,1,0.8310,0.8390,226,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s2,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,2,0.8340,0.8380,299,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s3,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,3,0.8290,0.8380,218,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s4,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,4,0.8270,0.8320,245,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s5,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,5,0.8300,0.8410,249,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s6,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,6,0.8330,0.8400,232,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s7,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,7,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s8,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,8,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0.0001_e500_p50_s9,Minesweeper,GPRGNN,4,128,0.01,0.0001,500,50,9,0.8350,0.8390,250,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s0,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,0,0.8380,0.8410,232,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s1,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,1,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s2,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,2,0.8400,0.8410,218,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s3,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,3,0.8380,0.8420,207,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s4,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,4,0.8400,0.8410,231,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s5,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,5,0.8420,0.8450,238,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s6,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,6,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s7,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,7,0.8360,0.8410,225,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s8,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,8,0.8370,0.8410,244,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.01_wd0_e500_p50_s9,Minesweeper,GPRGNN,4,128,0.01,0.0,500,50,9,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s0,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,0,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s1,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,1,0.7850,0.7950,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s2,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,2,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s3,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,3,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s4,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,4,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s5,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,5,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s6,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,6,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s7,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,7,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s8,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,8,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0005_e500_p50_s9,Minesweeper,GPRGNN,4,128,0.005,0.0005,500,50,9,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s0,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,0,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s1,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,1,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s2,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,2,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s3,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,3,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s4,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,4,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s5,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,5,0.7850,0.7960,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s6,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,6,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s7,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,7,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s8,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,8,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0.0001_e500_p50_s9,Minesweeper,GPRGNN,4,128,0.005,0.0001,500,50,9,0.7850,0.7960,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H128_lr0.005_wd0_e500_p50_s0,Minesweeper,GPRGNN,4,128,0.005,0.0,500,50,0,0.7850,0.7960,52,lr_wd_seed_batched
