dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Photo,7650,238162,745,8,-0.99,-0.99,4,0.9603267848491669,0.003580485373461394,0.9528758108615876,0.004762283335271403,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.89,4,0.9602614223957062,0.004372738908168267,0.9537908375263214,0.00355653574982009,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.79,4,0.9611764490604401,0.003813315895751264,0.9539215564727783,0.0043868776627189665,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.6900000000000001,4,0.9618300557136535,0.004125411111015945,0.9544444382190704,0.004631312895757746,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.5900000000000001,4,0.96052286028862,0.003096137840434084,0.954117625951767,0.004313722704411833,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.4900000000000001,4,0.9606535792350769,0.003994956175486148,0.9549673080444336,0.005248740669303978,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.3900000000000001,4,0.9608496606349946,0.003439306207957854,0.9542483568191529,0.004621614359358779,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.29000000000000015,4,0.9611764550209045,0.0037795635672424237,0.9541829943656921,0.00482465553185499,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.19000000000000017,4,0.9601960718631745,0.004541891426318842,0.9546405017375946,0.005759057691188769,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,-0.09000000000000019,4,0.9601960778236389,0.0036090009982178706,0.9535947680473328,0.005727809091725204,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,0.009999999999999787,4,0.9601960718631745,0.0032738473380649344,0.9537908375263214,0.004926303897051644,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Photo,7650,238162,745,8,-0.99,0.10999999999999965,4,0.9607189357280731,0.003057956268301306,0.9533986806869507,0.004731688771495336,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
