dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
CS,18333,163788,6805,15,4,-0.99,-0.29000000000000015,7,0.9525368213653564,0.9552890062332153,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.29000000000000015,8,0.9563556909561157,0.9533805847167969,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.29000000000000015,9,0.954719066619873,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,0,0.957446813583374,0.9528353214263916,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,1,0.9555373787879944,0.9533805847167969,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,2,0.9541735053062439,0.9563794732093811,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,3,0.9506273865699768,0.9506543278694153,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,4,0.9590834975242615,0.9522900581359863,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,5,0.9579923748970032,0.9552890062332153,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,6,0.9566285014152527,0.955561637878418,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,7,0.9517185091972351,0.9539258480072021,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,4,-0.99,-0.19000000000000017,8,0.9552645683288574,0.952562689781189,390,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
