id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,0,0.3649,0.3857,89,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,1,0.3491,0.3475,53,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,2,0.3559,0.3632,104,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,3,0.3829,0.3296,57,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,4,0.3896,0.3520,59,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,5,0.3671,0.3430,55,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,6,0.3356,0.3341,51,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,7,0.3716,0.3049,54,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,8,0.3851,0.3520,115,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Squirrel,GPRGNN,4,64,0.01,0.0005,500,50,9,0.3536,0.3677,88,lr_wd_seed_batched
Squirrel_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Squirrel,GPRGNN,4,64,0.01,0.0001,500,50,0,0.3604,0.3722,72,lr_wd_seed_batched
