id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Texas,GPRGNN,4,64,0.01,0.0005,500,50,0,0.5556,0.4211,123,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Texas,GPRGNN,4,64,0.01,0.0005,500,50,1,0.6111,0.5789,122,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Texas,GPRGNN,4,64,0.01,0.0005,500,50,2,0.5000,0.3158,73,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Texas,GPRGNN,4,64,0.01,0.0005,500,50,3,0.4444,0.2105,70,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Texas,GPRGNN,4,64,0.01,0.0005,500,50,4,0.5000,0.2632,54,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Texas,GPRGNN,4,64,0.01,0.0005,500,50,5,0.5556,0.4211,52,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Texas,GPRGNN,4,64,0.01,0.0005,500,50,6,0.4444,0.1579,52,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Texas,GPRGNN,4,64,0.01,0.0005,500,50,7,0.4444,0.2632,80,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Texas,GPRGNN,4,64,0.01,0.0005,500,50,8,0.5000,0.3158,52,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Texas,GPRGNN,4,64,0.01,0.0005,500,50,9,0.4444,0.2105,61,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Texas,GPRGNN,4,64,0.01,0.0001,500,50,0,0.4444,0.2105,89,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Texas,GPRGNN,4,64,0.01,0.0001,500,50,1,0.4444,0.1579,61,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Texas,GPRGNN,4,64,0.01,0.0001,500,50,2,0.5000,0.2105,76,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Texas,GPRGNN,4,64,0.01,0.0001,500,50,3,0.5000,0.4737,89,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Texas,GPRGNN,4,64,0.01,0.0001,500,50,4,0.3889,0.2105,51,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s5,Texas,GPRGNN,4,64,0.01,0.0001,500,50,5,0.4444,0.3684,89,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s6,Texas,GPRGNN,4,64,0.01,0.0001,500,50,6,0.4444,0.2632,68,lr_wd_seed_batched
Texas_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s7,Texas,GPRGNN,4,64,0.01,0.0001,500,50,7,0.3889,0.2105,51,lr_wd_seed_batched
