id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,0,0.8200,0.8280,338,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,1,0.8135,0.8325,277,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,2,0.8355,0.8235,364,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,3,0.8030,0.7920,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,4,0.8260,0.8385,316,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,5,0.8090,0.8045,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,6,0.8385,0.8220,239,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,7,0.7935,0.7980,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,8,0.8410,0.8150,253,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.01,0.0005,500,50,9,0.8450,0.8400,338,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,0,0.8250,0.8290,318,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,1,0.8190,0.8385,264,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,2,0.8370,0.8250,266,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,3,0.8395,0.8335,285,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,4,0.8030,0.8080,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,5,0.8090,0.8045,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,6,0.8555,0.8285,270,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,7,0.8325,0.8400,237,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,8,0.8080,0.7910,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.01,0.0001,500,50,9,0.8470,0.8410,221,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,0,0.7945,0.7905,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,1,0.8280,0.8460,230,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,2,0.8420,0.8305,226,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,3,0.8030,0.7920,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,4,0.8330,0.8485,213,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,5,0.8090,0.8045,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,6,0.8625,0.8290,243,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,7,0.7935,0.7980,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,8,0.8095,0.7915,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.01,0.0,500,50,9,0.8545,0.8470,241,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,0,0.7945,0.7905,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,1,0.7905,0.7985,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,2,0.8060,0.7965,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,3,0.8030,0.7920,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,4,0.8030,0.8075,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,5,0.8090,0.8045,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,6,0.8155,0.7915,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,7,0.7935,0.7980,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,8,0.8080,0.7910,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.005,0.0005,500,50,9,0.8100,0.8065,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,0,0.7945,0.7905,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,1,0.7905,0.7985,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,2,0.8060,0.7965,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,3,0.8030,0.7920,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s4,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,4,0.8030,0.8080,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s5,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,5,0.8090,0.8045,54,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s6,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,6,0.8155,0.7915,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s7,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,7,0.7935,0.7980,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s8,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,8,0.8080,0.7910,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0.0001_e500_p50_s9,Minesweeper,GPRGNN,4,64,0.005,0.0001,500,50,9,0.8100,0.8065,54,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s0,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,0,0.7945,0.7905,52,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s1,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,1,0.7905,0.7985,51,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s2,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,2,0.8060,0.7965,53,lr_wd_seed_batched
Minesweeper_GPRGNN_K4_H64_lr0.005_wd0_e500_p50_s3,Minesweeper,GPRGNN,4,64,0.005,0.0,500,50,3,0.8030,0.7920,52,lr_wd_seed_batched
