dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
CiteSeer,3327,9104,3703,6,-0.99,-0.99,4,0.516799995303154,0.024432771269914076,0.5348000079393387,0.024247887810227194,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.89,4,0.5093999952077866,0.03361011480704677,0.5272999942302704,0.037685670103372426,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.79,4,0.49840000569820403,0.02155551481821316,0.5131000012159348,0.02943620362450432,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.6900000000000001,4,0.5048000007867813,0.02924653703845187,0.5363999903202057,0.020392156227123415,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.5900000000000001,4,0.49639999866485596,0.03237035715341788,0.514300000667572,0.03523081328720875,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.4900000000000001,4,0.48320000171661376,0.031038036440127953,0.4954999923706055,0.035811309299348004,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.3900000000000001,4,0.48319999873638153,0.027323247823355337,0.504600003361702,0.03325417537444942,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.29000000000000015,4,0.47559999525547025,0.026904270124265807,0.4935000121593475,0.02291397666356044,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.19000000000000017,4,0.46380000114440917,0.02417353683194,0.4755000025033951,0.03987292369262118,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,-0.09000000000000019,4,0.4611999988555908,0.028624464015692047,0.4644000053405762,0.033619038071173085,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,0.009999999999999787,4,0.437799996137619,0.029249957262971818,0.44330000281333926,0.02439282641821341,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,0.10999999999999965,4,0.44560000002384187,0.03741443306351381,0.4394999980926514,0.04929553491623993,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CiteSeer,3327,9104,3703,6,-0.99,0.20999999999999974,4,0.4055999994277954,0.028855504119468075,0.37939999997615814,0.04005546238494478,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
