id,dataset,model,depth,hidden,eps,seed,test_acc
Wisconsin_L2_H16_epsna_s0,Wisconsin,gcn,2,16,na,0,0.5098
Wisconsin_L2_H16_epsna_s1,Wisconsin,gcn,2,16,na,1,0.4706
Wisconsin_L2_H16_epsna_s2,Wisconsin,gcn,2,16,na,2,0.4902
Wisconsin_L2_H32_epsna_s0,Wisconsin,gcn,2,32,na,0,0.5294
Wisconsin_L2_H32_epsna_s1,Wisconsin,gcn,2,32,na,1,0.4510
Wisconsin_L2_H32_epsna_s2,Wisconsin,gcn,2,32,na,2,0.5490
Wisconsin_L2_H64_epsna_s0,Wisconsin,gcn,2,64,na,0,0.5098
Wisconsin_L2_H64_epsna_s1,Wisconsin,gcn,2,64,na,1,0.5098
Wisconsin_L2_H64_epsna_s2,Wisconsin,gcn,2,64,na,2,0.6078
Wisconsin_L3_H16_epsna_s0,Wisconsin,gcn,3,16,na,0,0.4706
Wisconsin_L3_H16_epsna_s1,Wisconsin,gcn,3,16,na,1,0.4706
Wisconsin_L3_H16_epsna_s2,Wisconsin,gcn,3,16,na,2,0.5490
Wisconsin_L3_H32_epsna_s0,Wisconsin,gcn,3,32,na,0,0.4902
Wisconsin_L3_H32_epsna_s1,Wisconsin,gcn,3,32,na,1,0.4706
Wisconsin_L3_H32_epsna_s2,Wisconsin,gcn,3,32,na,2,0.6863
Wisconsin_L3_H64_epsna_s0,Wisconsin,gcn,3,64,na,0,0.5294
Wisconsin_L3_H64_epsna_s1,Wisconsin,gcn,3,64,na,1,0.4706
Wisconsin_L3_H64_epsna_s2,Wisconsin,gcn,3,64,na,2,0.6471
Wisconsin_L4_H16_epsna_s0,Wisconsin,gcn,4,16,na,0,0.4706
Wisconsin_L4_H16_epsna_s1,Wisconsin,gcn,4,16,na,1,0.4706
Wisconsin_L4_H16_epsna_s2,Wisconsin,gcn,4,16,na,2,0.6667
Wisconsin_L4_H32_epsna_s0,Wisconsin,gcn,4,32,na,0,0.4706
Wisconsin_L4_H32_epsna_s1,Wisconsin,gcn,4,32,na,1,0.4706
Wisconsin_L4_H32_epsna_s2,Wisconsin,gcn,4,32,na,2,0.5490
Wisconsin_L4_H64_epsna_s0,Wisconsin,gcn,4,64,na,0,0.5294
Wisconsin_L4_H64_epsna_s1,Wisconsin,gcn,4,64,na,1,0.4706
Wisconsin_L4_H64_epsna_s2,Wisconsin,gcn,4,64,na,2,0.5490
Actor_L2_H16_epsna_s0,Actor,gcn,2,16,na,0,0.2849
Actor_L2_H16_epsna_s1,Actor,gcn,2,16,na,1,0.2921
Actor_L2_H16_epsna_s2,Actor,gcn,2,16,na,2,0.2730
Actor_L2_H32_epsna_s0,Actor,gcn,2,32,na,0,0.2868
Actor_L2_H32_epsna_s1,Actor,gcn,2,32,na,1,0.2875
Actor_L2_H32_epsna_s2,Actor,gcn,2,32,na,2,0.2836
Actor_L2_H64_epsna_s0,Actor,gcn,2,64,na,0,0.3007
Actor_L2_H64_epsna_s1,Actor,gcn,2,64,na,1,0.3000
Actor_L2_H64_epsna_s2,Actor,gcn,2,64,na,2,0.2875
Actor_L3_H16_epsna_s0,Actor,gcn,3,16,na,0,0.2921
Actor_L3_H16_epsna_s1,Actor,gcn,3,16,na,1,0.2809
Actor_L3_H16_epsna_s2,Actor,gcn,3,16,na,2,0.2678
Actor_L3_H32_epsna_s0,Actor,gcn,3,32,na,0,0.2888
Actor_L3_H32_epsna_s1,Actor,gcn,3,32,na,1,0.2829
Actor_L3_H32_epsna_s2,Actor,gcn,3,32,na,2,0.2882
Actor_L3_H64_epsna_s0,Actor,gcn,3,64,na,0,0.2908
Actor_L3_H64_epsna_s1,Actor,gcn,3,64,na,1,0.3013
Actor_L3_H64_epsna_s2,Actor,gcn,3,64,na,2,0.2770
Actor_L4_H16_epsna_s0,Actor,gcn,4,16,na,0,0.2796
Actor_L4_H16_epsna_s1,Actor,gcn,4,16,na,1,0.2757
Actor_L4_H16_epsna_s2,Actor,gcn,4,16,na,2,0.2586
Actor_L4_H32_epsna_s0,Actor,gcn,4,32,na,0,0.2770
Actor_L4_H32_epsna_s1,Actor,gcn,4,32,na,1,0.2789
Actor_L4_H32_epsna_s2,Actor,gcn,4,32,na,2,0.2691
Actor_L4_H64_epsna_s0,Actor,gcn,4,64,na,0,0.2829
Actor_L4_H64_epsna_s1,Actor,gcn,4,64,na,1,0.2789
Actor_L4_H64_epsna_s2,Actor,gcn,4,64,na,2,0.2658
Squirrel_L2_H16_epsna_s0,Squirrel,gcn,2,16,na,0,0.2642
Squirrel_L2_H16_epsna_s1,Squirrel,gcn,2,16,na,1,0.2277
Squirrel_L2_H16_epsna_s2,Squirrel,gcn,2,16,na,2,0.2728
Squirrel_L2_H32_epsna_s0,Squirrel,gcn,2,32,na,0,0.2728
Squirrel_L2_H32_epsna_s1,Squirrel,gcn,2,32,na,1,0.2296
Squirrel_L2_H32_epsna_s2,Squirrel,gcn,2,32,na,2,0.2536
Squirrel_L2_H64_epsna_s0,Squirrel,gcn,2,64,na,0,0.2296
Squirrel_L2_H64_epsna_s1,Squirrel,gcn,2,64,na,1,0.2200
Squirrel_L2_H64_epsna_s2,Squirrel,gcn,2,64,na,2,0.2546
Squirrel_L3_H16_epsna_s0,Squirrel,gcn,3,16,na,0,0.2450
Squirrel_L3_H16_epsna_s1,Squirrel,gcn,3,16,na,1,0.2555
Squirrel_L3_H16_epsna_s2,Squirrel,gcn,3,16,na,2,0.2574
Squirrel_L3_H32_epsna_s0,Squirrel,gcn,3,32,na,0,0.2603
Squirrel_L3_H32_epsna_s1,Squirrel,gcn,3,32,na,1,0.2430
Squirrel_L3_H32_epsna_s2,Squirrel,gcn,3,32,na,2,0.2632
Squirrel_L3_H64_epsna_s0,Squirrel,gcn,3,64,na,0,0.2478
Squirrel_L3_H64_epsna_s1,Squirrel,gcn,3,64,na,1,0.2478
Squirrel_L3_H64_epsna_s2,Squirrel,gcn,3,64,na,2,0.2594
Squirrel_L4_H16_epsna_s0,Squirrel,gcn,4,16,na,0,0.2123
Squirrel_L4_H16_epsna_s1,Squirrel,gcn,4,16,na,1,0.2325
Squirrel_L4_H16_epsna_s2,Squirrel,gcn,4,16,na,2,0.2325
Squirrel_L4_H32_epsna_s0,Squirrel,gcn,4,32,na,0,0.2459
Squirrel_L4_H32_epsna_s1,Squirrel,gcn,4,32,na,1,0.2181
Squirrel_L4_H32_epsna_s2,Squirrel,gcn,4,32,na,2,0.2546
Squirrel_L4_H64_epsna_s0,Squirrel,gcn,4,64,na,0,0.2315
Squirrel_L4_H64_epsna_s1,Squirrel,gcn,4,64,na,1,0.2161
Squirrel_L4_H64_epsna_s2,Squirrel,gcn,4,64,na,2,0.2517
Minesweeper_L2_H16_epsna_s0,Minesweeper,gcn,2,16,na,0,0.7905
Minesweeper_L2_H16_epsna_s1,Minesweeper,gcn,2,16,na,1,0.7990
Minesweeper_L2_H16_epsna_s2,Minesweeper,gcn,2,16,na,2,0.7965
Minesweeper_L2_H32_epsna_s0,Minesweeper,gcn,2,32,na,0,0.7905
Minesweeper_L2_H32_epsna_s1,Minesweeper,gcn,2,32,na,1,0.7985
Minesweeper_L2_H32_epsna_s2,Minesweeper,gcn,2,32,na,2,0.7965
Minesweeper_L2_H64_epsna_s0,Minesweeper,gcn,2,64,na,0,0.7905
Minesweeper_L2_H64_epsna_s1,Minesweeper,gcn,2,64,na,1,0.7985
Minesweeper_L2_H64_epsna_s2,Minesweeper,gcn,2,64,na,2,0.7965
Minesweeper_L3_H16_epsna_s0,Minesweeper,gcn,3,16,na,0,0.7905
Minesweeper_L3_H16_epsna_s1,Minesweeper,gcn,3,16,na,1,0.7985
Minesweeper_L3_H16_epsna_s2,Minesweeper,gcn,3,16,na,2,0.7965
Minesweeper_L3_H32_epsna_s0,Minesweeper,gcn,3,32,na,0,0.7905
Minesweeper_L3_H32_epsna_s1,Minesweeper,gcn,3,32,na,1,0.7985
Minesweeper_L3_H32_epsna_s2,Minesweeper,gcn,3,32,na,2,0.7965
Minesweeper_L3_H64_epsna_s0,Minesweeper,gcn,3,64,na,0,0.7905
Minesweeper_L3_H64_epsna_s1,Minesweeper,gcn,3,64,na,1,0.7985
Minesweeper_L3_H64_epsna_s2,Minesweeper,gcn,3,64,na,2,0.7965
Minesweeper_L4_H16_epsna_s0,Minesweeper,gcn,4,16,na,0,0.7905
Minesweeper_L4_H16_epsna_s1,Minesweeper,gcn,4,16,na,1,0.7985
Minesweeper_L4_H16_epsna_s2,Minesweeper,gcn,4,16,na,2,0.7965
Minesweeper_L4_H32_epsna_s0,Minesweeper,gcn,4,32,na,0,0.7905
Minesweeper_L4_H32_epsna_s1,Minesweeper,gcn,4,32,na,1,0.7985
Minesweeper_L4_H32_epsna_s2,Minesweeper,gcn,4,32,na,2,0.7965
Minesweeper_L4_H64_epsna_s0,Minesweeper,gcn,4,64,na,0,0.7905
Minesweeper_L4_H64_epsna_s1,Minesweeper,gcn,4,64,na,1,0.7985
Minesweeper_L4_H64_epsna_s2,Minesweeper,gcn,4,64,na,2,0.7965
Tolokers_L2_H16_epsna_s0,Tolokers,gcn,2,16,na,0,0.7828
Tolokers_L2_H16_epsna_s1,Tolokers,gcn,2,16,na,1,0.7705
Tolokers_L2_H16_epsna_s2,Tolokers,gcn,2,16,na,2,0.7952
Tolokers_L2_H32_epsna_s0,Tolokers,gcn,2,32,na,0,0.7824
Tolokers_L2_H32_epsna_s1,Tolokers,gcn,2,32,na,1,0.7718
Tolokers_L2_H32_epsna_s2,Tolokers,gcn,2,32,na,2,0.7943
Tolokers_L2_H64_epsna_s0,Tolokers,gcn,2,64,na,0,0.7816
Tolokers_L2_H64_epsna_s1,Tolokers,gcn,2,64,na,1,0.7718
Tolokers_L2_H64_epsna_s2,Tolokers,gcn,2,64,na,2,0.7998
Tolokers_L3_H16_epsna_s0,Tolokers,gcn,3,16,na,0,0.7828
Tolokers_L3_H16_epsna_s1,Tolokers,gcn,3,16,na,1,0.7705
Tolokers_L3_H16_epsna_s2,Tolokers,gcn,3,16,na,2,0.7952
Tolokers_L3_H32_epsna_s0,Tolokers,gcn,3,32,na,0,0.7828
Tolokers_L3_H32_epsna_s1,Tolokers,gcn,3,32,na,1,0.7718
Tolokers_L3_H32_epsna_s2,Tolokers,gcn,3,32,na,2,0.7952
Tolokers_L3_H64_epsna_s0,Tolokers,gcn,3,64,na,0,0.7828
Tolokers_L3_H64_epsna_s1,Tolokers,gcn,3,64,na,1,0.7718
Tolokers_L3_H64_epsna_s2,Tolokers,gcn,3,64,na,2,0.7952
Tolokers_L4_H16_epsna_s0,Tolokers,gcn,4,16,na,0,0.7828
Tolokers_L4_H16_epsna_s1,Tolokers,gcn,4,16,na,1,0.7718
Tolokers_L4_H16_epsna_s2,Tolokers,gcn,4,16,na,2,0.7952
Tolokers_L4_H32_epsna_s0,Tolokers,gcn,4,32,na,0,0.7824
