id,dataset,model,depth,hidden,eps,seed,test_acc
Photo_L3_H64_eps0.5_s0,Photo,fagcn,3,64,0.5,0,0.9431
Photo_L3_H64_eps0.5_s1,Photo,fagcn,3,64,0.5,1,0.9438
Photo_L3_H64_eps0.5_s2,Photo,fagcn,3,64,0.5,2,0.9549
Photo_L4_H16_eps0.1_s0,Photo,fagcn,4,16,0.1,0,0.9359
Photo_L4_H16_eps0.1_s1,Photo,fagcn,4,16,0.1,1,0.9320
Photo_L4_H16_eps0.1_s2,Photo,fagcn,4,16,0.1,2,0.2098
Photo_L4_H16_eps0.3_s0,Photo,fagcn,4,16,0.3,0,0.8935
Photo_L4_H16_eps0.3_s1,Photo,fagcn,4,16,0.3,1,0.9013
Photo_L4_H16_eps0.3_s2,Photo,fagcn,4,16,0.3,2,0.9425
Photo_L4_H16_eps0.5_s0,Photo,fagcn,4,16,0.5,0,0.2196
Photo_L4_H16_eps0.5_s1,Photo,fagcn,4,16,0.5,1,0.5673
Photo_L4_H16_eps0.5_s2,Photo,fagcn,4,16,0.5,2,0.9490
Photo_L4_H32_eps0.1_s0,Photo,fagcn,4,32,0.1,0,0.9170
Photo_L4_H32_eps0.1_s1,Photo,fagcn,4,32,0.1,1,0.9157
Photo_L4_H32_eps0.1_s2,Photo,fagcn,4,32,0.1,2,0.9111
Photo_L4_H32_eps0.3_s0,Photo,fagcn,4,32,0.3,0,0.9516
Photo_L4_H32_eps0.3_s1,Photo,fagcn,4,32,0.3,1,0.9275
Photo_L4_H32_eps0.3_s2,Photo,fagcn,4,32,0.3,2,0.9301
Photo_L4_H32_eps0.5_s0,Photo,fagcn,4,32,0.5,0,0.9261
Photo_L4_H32_eps0.5_s1,Photo,fagcn,4,32,0.5,1,0.9307
Photo_L4_H32_eps0.5_s2,Photo,fagcn,4,32,0.5,2,0.9405
Photo_L4_H64_eps0.1_s0,Photo,fagcn,4,64,0.1,0,0.8824
Photo_L4_H64_eps0.1_s1,Photo,fagcn,4,64,0.1,1,0.9157
Photo_L4_H64_eps0.1_s2,Photo,fagcn,4,64,0.1,2,0.9216
Photo_L4_H64_eps0.3_s0,Photo,fagcn,4,64,0.3,0,0.9529
Photo_L4_H64_eps0.3_s1,Photo,fagcn,4,64,0.3,1,0.9451
Photo_L4_H64_eps0.3_s2,Photo,fagcn,4,64,0.3,2,0.9464
Photo_L4_H64_eps0.5_s0,Photo,fagcn,4,64,0.5,0,0.9412
Photo_L4_H64_eps0.5_s1,Photo,fagcn,4,64,0.5,1,0.9373
Photo_L4_H64_eps0.5_s2,Photo,fagcn,4,64,0.5,2,0.9327
Texas_L2_H16_eps0.1_s0,Texas,fagcn,2,16,0.1,0,0.5526
Texas_L2_H16_eps0.1_s1,Texas,fagcn,2,16,0.1,1,0.5789
Texas_L2_H16_eps0.1_s2,Texas,fagcn,2,16,0.1,2,0.5526
Texas_L2_H16_eps0.3_s0,Texas,fagcn,2,16,0.3,0,0.5789
Texas_L2_H16_eps0.3_s1,Texas,fagcn,2,16,0.3,1,0.6316
Texas_L2_H16_eps0.3_s2,Texas,fagcn,2,16,0.3,2,0.5789
Texas_L2_H16_eps0.5_s0,Texas,fagcn,2,16,0.5,0,0.6579
Texas_L2_H16_eps0.5_s1,Texas,fagcn,2,16,0.5,1,0.7368
Texas_L2_H16_eps0.5_s2,Texas,fagcn,2,16,0.5,2,0.6053
Texas_L2_H32_eps0.1_s0,Texas,fagcn,2,32,0.1,0,0.4211
Texas_L2_H32_eps0.1_s1,Texas,fagcn,2,32,0.1,1,0.5263
Texas_L2_H32_eps0.1_s2,Texas,fagcn,2,32,0.1,2,0.5263
Texas_L2_H32_eps0.3_s0,Texas,fagcn,2,32,0.3,0,0.7632
Texas_L2_H32_eps0.3_s1,Texas,fagcn,2,32,0.3,1,0.6053
Texas_L2_H32_eps0.3_s2,Texas,fagcn,2,32,0.3,2,0.6053
Texas_L2_H32_eps0.5_s0,Texas,fagcn,2,32,0.5,0,0.7105
Texas_L2_H32_eps0.5_s1,Texas,fagcn,2,32,0.5,1,0.6842
Texas_L2_H32_eps0.5_s2,Texas,fagcn,2,32,0.5,2,0.6053
Texas_L2_H64_eps0.1_s0,Texas,fagcn,2,64,0.1,0,0.5263
Texas_L2_H64_eps0.1_s1,Texas,fagcn,2,64,0.1,1,0.5263
Texas_L2_H64_eps0.1_s2,Texas,fagcn,2,64,0.1,2,0.5526
Texas_L2_H64_eps0.3_s0,Texas,fagcn,2,64,0.3,0,0.7105
Texas_L2_H64_eps0.3_s1,Texas,fagcn,2,64,0.3,1,0.6316
Texas_L2_H64_eps0.3_s2,Texas,fagcn,2,64,0.3,2,0.5526
Texas_L2_H64_eps0.5_s0,Texas,fagcn,2,64,0.5,0,0.7368
Texas_L2_H64_eps0.5_s1,Texas,fagcn,2,64,0.5,1,0.7895
Texas_L2_H64_eps0.5_s2,Texas,fagcn,2,64,0.5,2,0.6842
Texas_L3_H16_eps0.1_s0,Texas,fagcn,3,16,0.1,0,0.4211
Texas_L3_H16_eps0.1_s1,Texas,fagcn,3,16,0.1,1,0.5789
Texas_L3_H16_eps0.1_s2,Texas,fagcn,3,16,0.1,2,0.5263
Texas_L3_H16_eps0.3_s0,Texas,fagcn,3,16,0.3,0,0.6842
Texas_L3_H16_eps0.3_s1,Texas,fagcn,3,16,0.3,1,0.7368
Texas_L3_H16_eps0.3_s2,Texas,fagcn,3,16,0.3,2,0.6579
Texas_L3_H16_eps0.5_s0,Texas,fagcn,3,16,0.5,0,0.4737
Texas_L3_H16_eps0.5_s1,Texas,fagcn,3,16,0.5,1,0.8684
Texas_L3_H16_eps0.5_s2,Texas,fagcn,3,16,0.5,2,0.6842
Texas_L3_H32_eps0.1_s0,Texas,fagcn,3,32,0.1,0,0.5263
Texas_L3_H32_eps0.1_s1,Texas,fagcn,3,32,0.1,1,0.5263
Texas_L3_H32_eps0.1_s2,Texas,fagcn,3,32,0.1,2,0.5526
Texas_L3_H32_eps0.3_s0,Texas,fagcn,3,32,0.3,0,0.7105
Texas_L3_H32_eps0.3_s1,Texas,fagcn,3,32,0.3,1,0.6579
Texas_L3_H32_eps0.3_s2,Texas,fagcn,3,32,0.3,2,0.6579
Texas_L3_H32_eps0.5_s0,Texas,fagcn,3,32,0.5,0,0.6579
Texas_L3_H32_eps0.5_s1,Texas,fagcn,3,32,0.5,1,0.7368
Texas_L3_H32_eps0.5_s2,Texas,fagcn,3,32,0.5,2,0.7632
Texas_L3_H64_eps0.1_s0,Texas,fagcn,3,64,0.1,0,0.3947
Texas_L3_H64_eps0.1_s1,Texas,fagcn,3,64,0.1,1,0.6316
Texas_L3_H64_eps0.1_s2,Texas,fagcn,3,64,0.1,2,0.5263
Texas_L3_H64_eps0.3_s0,Texas,fagcn,3,64,0.3,0,0.6842
Texas_L3_H64_eps0.3_s1,Texas,fagcn,3,64,0.3,1,0.7632
Texas_L3_H64_eps0.3_s2,Texas,fagcn,3,64,0.3,2,0.6053
Texas_L3_H64_eps0.5_s0,Texas,fagcn,3,64,0.5,0,0.7368
Texas_L3_H64_eps0.5_s1,Texas,fagcn,3,64,0.5,1,0.7895
Texas_L3_H64_eps0.5_s2,Texas,fagcn,3,64,0.5,2,0.7105
Texas_L4_H16_eps0.1_s0,Texas,fagcn,4,16,0.1,0,0.4474
Texas_L4_H16_eps0.1_s1,Texas,fagcn,4,16,0.1,1,0.5263
Texas_L4_H16_eps0.1_s2,Texas,fagcn,4,16,0.1,2,0.5526
Texas_L4_H16_eps0.3_s0,Texas,fagcn,4,16,0.3,0,0.5789
Texas_L4_H16_eps0.3_s1,Texas,fagcn,4,16,0.3,1,0.6842
Texas_L4_H16_eps0.3_s2,Texas,fagcn,4,16,0.3,2,0.6316
Texas_L4_H16_eps0.5_s0,Texas,fagcn,4,16,0.5,0,0.6053
Texas_L4_H16_eps0.5_s1,Texas,fagcn,4,16,0.5,1,0.7105
Texas_L4_H16_eps0.5_s2,Texas,fagcn,4,16,0.5,2,0.6316
Texas_L4_H32_eps0.1_s0,Texas,fagcn,4,32,0.1,0,0.5263
Texas_L4_H32_eps0.1_s1,Texas,fagcn,4,32,0.1,1,0.6053
Texas_L4_H32_eps0.1_s2,Texas,fagcn,4,32,0.1,2,0.5526
Texas_L4_H32_eps0.3_s0,Texas,fagcn,4,32,0.3,0,0.7105
Texas_L4_H32_eps0.3_s1,Texas,fagcn,4,32,0.3,1,0.7632
Texas_L4_H32_eps0.3_s2,Texas,fagcn,4,32,0.3,2,0.6316
Texas_L4_H32_eps0.5_s0,Texas,fagcn,4,32,0.5,0,0.7632
Texas_L4_H32_eps0.5_s1,Texas,fagcn,4,32,0.5,1,0.8421
Texas_L4_H32_eps0.5_s2,Texas,fagcn,4,32,0.5,2,0.6316
Texas_L4_H64_eps0.1_s0,Texas,fagcn,4,64,0.1,0,0.5526
Texas_L4_H64_eps0.1_s1,Texas,fagcn,4,64,0.1,1,0.6579
Texas_L4_H64_eps0.1_s2,Texas,fagcn,4,64,0.1,2,0.6053
Texas_L4_H64_eps0.3_s0,Texas,fagcn,4,64,0.3,0,0.6842
Texas_L4_H64_eps0.3_s1,Texas,fagcn,4,64,0.3,1,0.6579
Texas_L4_H64_eps0.3_s2,Texas,fagcn,4,64,0.3,2,0.6316
Texas_L4_H64_eps0.5_s0,Texas,fagcn,4,64,0.5,0,0.8158
Texas_L4_H64_eps0.5_s1,Texas,fagcn,4,64,0.5,1,0.7632
Texas_L4_H64_eps0.5_s2,Texas,fagcn,4,64,0.5,2,0.6579
Chameleon_L2_H16_eps0.1_s0,Chameleon,fagcn,2,16,0.1,0,0.4605
Chameleon_L2_H16_eps0.1_s1,Chameleon,fagcn,2,16,0.1,1,0.4079
Chameleon_L2_H16_eps0.1_s2,Chameleon,fagcn,2,16,0.1,2,0.3860
Chameleon_L2_H16_eps0.3_s0,Chameleon,fagcn,2,16,0.3,0,0.4846
Chameleon_L2_H16_eps0.3_s1,Chameleon,fagcn,2,16,0.3,1,0.4890
Chameleon_L2_H16_eps0.3_s2,Chameleon,fagcn,2,16,0.3,2,0.4342
Chameleon_L2_H16_eps0.5_s0,Chameleon,fagcn,2,16,0.5,0,0.4956
Chameleon_L2_H16_eps0.5_s1,Chameleon,fagcn,2,16,0.5,1,0.4781
Chameleon_L2_H16_eps0.5_s2,Chameleon,fagcn,2,16,0.5,2,0.4868
Chameleon_L2_H32_eps0.1_s0,Chameleon,fagcn,2,32,0.1,0,0.4079
Chameleon_L2_H32_eps0.1_s1,Chameleon,fagcn,2,32,0.1,1,0.3575
Chameleon_L2_H32_eps0.1_s2,Chameleon,fagcn,2,32,0.1,2,0.4101
Chameleon_L2_H32_eps0.3_s0,Chameleon,fagcn,2,32,0.3,0,0.4605
Chameleon_L2_H32_eps0.3_s1,Chameleon,fagcn,2,32,0.3,1,0.4890
Chameleon_L2_H32_eps0.3_s2,Chameleon,fagcn,2,32,0.3,2,0.4649
Chameleon_L2_H32_eps0.5_s0,Chameleon,fagcn,2,32,0.5,0,0.5219
Chameleon_L2_H32_eps0.5_s1,Chameleon,fagcn,2,32,0.5,1,0.4825
Chameleon_L2_H32_eps0.5_s2,Chameleon,fagcn,2,32,0.5,2,0.4759
Chameleon_L2_H64_eps0.1_s0,Chameleon,fagcn,2,64,0.1,0,0.4079
Chameleon_L2_H64_eps0.1_s1,Chameleon,fagcn,2,64,0.1,1,0.3816
Chameleon_L2_H64_eps0.1_s2,Chameleon,fagcn,2,64,0.1,2,0.4232
Chameleon_L2_H64_eps0.3_s0,Chameleon,fagcn,2,64,0.3,0,0.5482
Chameleon_L2_H64_eps0.3_s1,Chameleon,fagcn,2,64,0.3,1,0.4825
Chameleon_L2_H64_eps0.3_s2,Chameleon,fagcn,2,64,0.3,2,0.4474
Chameleon_L2_H64_eps0.5_s0,Chameleon,fagcn,2,64,0.5,0,0.5417
Chameleon_L2_H64_eps0.5_s1,Chameleon,fagcn,2,64,0.5,1,0.4693
Chameleon_L2_H64_eps0.5_s2,Chameleon,fagcn,2,64,0.5,2,0.4737
Chameleon_L3_H16_eps0.1_s0,Chameleon,fagcn,3,16,0.1,0,0.3662
Chameleon_L3_H16_eps0.1_s1,Chameleon,fagcn,3,16,0.1,1,0.4079
Chameleon_L3_H16_eps0.1_s2,Chameleon,fagcn,3,16,0.1,2,0.3377
Chameleon_L3_H16_eps0.3_s0,Chameleon,fagcn,3,16,0.3,0,0.5219
Chameleon_L3_H16_eps0.3_s1,Chameleon,fagcn,3,16,0.3,1,0.5066
Chameleon_L3_H16_eps0.3_s2,Chameleon,fagcn,3,16,0.3,2,0.4868
Chameleon_L3_H16_eps0.5_s0,Chameleon,fagcn,3,16,0.5,0,0.5351
Chameleon_L3_H16_eps0.5_s1,Chameleon,fagcn,3,16,0.5,1,0.5088
Chameleon_L3_H16_eps0.5_s2,Chameleon,fagcn,3,16,0.5,2,0.4803
Chameleon_L3_H32_eps0.1_s0,Chameleon,fagcn,3,32,0.1,0,0.5395
Chameleon_L3_H32_eps0.1_s1,Chameleon,fagcn,3,32,0.1,1,0.3618
Chameleon_L3_H32_eps0.1_s2,Chameleon,fagcn,3,32,0.1,2,0.3925
Chameleon_L3_H32_eps0.3_s0,Chameleon,fagcn,3,32,0.3,0,0.5570
Chameleon_L3_H32_eps0.3_s1,Chameleon,fagcn,3,32,0.3,1,0.4846
Chameleon_L3_H32_eps0.3_s2,Chameleon,fagcn,3,32,0.3,2,0.4254
Chameleon_L3_H32_eps0.5_s0,Chameleon,fagcn,3,32,0.5,0,0.5461
Chameleon_L3_H32_eps0.5_s1,Chameleon,fagcn,3,32,0.5,1,0.4671
Chameleon_L3_H32_eps0.5_s2,Chameleon,fagcn,3,32,0.5,2,0.4649
Chameleon_L3_H64_eps0.1_s0,Chameleon,fagcn,3,64,0.1,0,0.4934
Chameleon_L3_H64_eps0.1_s1,Chameleon,fagcn,3,64,0.1,1,0.4474
Chameleon_L3_H64_eps0.1_s2,Chameleon,fagcn,3,64,0.1,2,0.3991
Chameleon_L3_H64_eps0.3_s0,Chameleon,fagcn,3,64,0.3,0,0.5110
Chameleon_L3_H64_eps0.3_s1,Chameleon,fagcn,3,64,0.3,1,0.4737
Chameleon_L3_H64_eps0.3_s2,Chameleon,fagcn,3,64,0.3,2,0.4737
Chameleon_L3_H64_eps0.5_s0,Chameleon,fagcn,3,64,0.5,0,0.5132
Chameleon_L3_H64_eps0.5_s1,Chameleon,fagcn,3,64,0.5,1,0.4737
Chameleon_L3_H64_eps0.5_s2,Chameleon,fagcn,3,64,0.5,2,0.4737
Chameleon_L4_H16_eps0.1_s0,Chameleon,fagcn,4,16,0.1,0,0.4649
Chameleon_L4_H16_eps0.1_s1,Chameleon,fagcn,4,16,0.1,1,0.3640
Chameleon_L4_H16_eps0.1_s2,Chameleon,fagcn,4,16,0.1,2,0.3838
Chameleon_L4_H16_eps0.3_s0,Chameleon,fagcn,4,16,0.3,0,0.5395
Chameleon_L4_H16_eps0.3_s1,Chameleon,fagcn,4,16,0.3,1,0.4232
Chameleon_L4_H16_eps0.3_s2,Chameleon,fagcn,4,16,0.3,2,0.4189
Chameleon_L4_H16_eps0.5_s0,Chameleon,fagcn,4,16,0.5,0,0.5263
Chameleon_L4_H16_eps0.5_s1,Chameleon,fagcn,4,16,0.5,1,0.4320
Chameleon_L4_H16_eps0.5_s2,Chameleon,fagcn,4,16,0.5,2,0.4759
Chameleon_L4_H32_eps0.1_s0,Chameleon,fagcn,4,32,0.1,0,0.5000
Chameleon_L4_H32_eps0.1_s1,Chameleon,fagcn,4,32,0.1,1,0.4298
Chameleon_L4_H32_eps0.1_s2,Chameleon,fagcn,4,32,0.1,2,0.4298
Chameleon_L4_H32_eps0.3_s0,Chameleon,fagcn,4,32,0.3,0,0.5044
Chameleon_L4_H32_eps0.3_s1,Chameleon,fagcn,4,32,0.3,1,0.4671
Chameleon_L4_H32_eps0.3_s2,Chameleon,fagcn,4,32,0.3,2,0.4496
Chameleon_L4_H32_eps0.5_s0,Chameleon,fagcn,4,32,0.5,0,0.5351
Chameleon_L4_H32_eps0.5_s1,Chameleon,fagcn,4,32,0.5,1,0.4912
Chameleon_L4_H32_eps0.5_s2,Chameleon,fagcn,4,32,0.5,2,0.4583
Chameleon_L4_H64_eps0.1_s0,Chameleon,fagcn,4,64,0.1,0,0.4693
Chameleon_L4_H64_eps0.1_s1,Chameleon,fagcn,4,64,0.1,1,0.4232
