dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Cornell,183,298,1703,5,-0.99,-0.99,4,0.8444444298744201,0.022222232818603516,0.7947368502616883,0.07964602290144568,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.89,4,0.82222221493721,0.03333332538605003,0.8421052694320679,0.05765500376217333,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.79,4,0.8388888776302338,0.02991758435254099,0.8473684251308441,0.028342960843519244,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.6900000000000001,4,0.8333333134651184,0.0,0.8526315808296203,0.039385850796135005,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.5900000000000001,4,0.8222222089767456,0.022222208976745605,0.8578947365283967,0.033700639820216996,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.4900000000000001,4,0.8277777671813965,0.029917576604727728,0.821052634716034,0.05367388592536843,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.3900000000000001,4,0.8277777671813965,0.046147912263028244,0.8473684191703796,0.04965252482530012,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.29000000000000015,4,0.827777761220932,0.016666656732559206,0.821052634716034,0.05860803859984295,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.19000000000000017,4,0.8333333253860473,0.04969040320222028,0.8052631556987763,0.0667819836184043,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,-0.09000000000000019,4,0.82222221493721,0.03333332538605003,0.8368421196937561,0.05494897068843294,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.009999999999999787,4,0.7944444417953491,0.035572903328362916,0.8157894670963287,0.0856780040045618,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.10999999999999965,4,0.7944444477558136,0.025458738686265976,0.7947368443012237,0.07235645156418283,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.20999999999999974,4,0.8055555522441864,0.027777761220932007,0.7526315927505494,0.05289408683627375,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.30999999999999983,4,0.7888888835906982,0.041573965300153295,0.7894736886024475,0.05263158082962306,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.4099999999999997,4,0.8166666567325592,0.043390273009419715,0.8000000059604645,0.06573681556031352,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.5099999999999996,4,0.7722222208976746,0.06309897917098649,0.8526315867900849,0.06982366324428115,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.6099999999999997,4,0.7888888895511628,0.03333332538605003,0.7421052694320679,0.03684211288179965,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.7099999999999997,4,0.8111111044883728,0.04444444030523537,0.8052631735801696,0.04736841652128524,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.8099999999999996,4,0.7888888835906982,0.041573965300153295,0.8052631676197052,0.0624965443540833,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,0.9099999999999995,4,0.7777777791023255,0.060858058317597045,0.7526315808296203,0.08170618346062185,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.0099999999999996,4,0.7777777850627899,0.04303313803129241,0.8210526466369629,0.05367389060114096,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.1099999999999997,4,0.7666666626930236,0.054433098500693514,0.7578947484493256,0.05860805893993169,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.2099999999999993,4,0.7888888835906982,0.08164964349267673,0.7473684251308441,0.056685957105615206,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.3099999999999994,4,0.7777777791023255,0.03513641635202462,0.7578947424888611,0.06315790514151425,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.4099999999999995,4,0.75,0.04479032000243369,0.7684210658073425,0.08869631317847539,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.5099999999999996,4,0.7888888895511628,0.03333332538605003,0.7473684310913086,0.05156822131221055,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.6099999999999997,4,0.7555555522441864,0.09362387654394681,0.7631579011678695,0.1377500313705418,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.7099999999999993,4,0.772222226858139,0.04614790293480544,0.7052631556987763,0.0674013187368983,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.8099999999999994,4,0.7611111164093017,0.02545876600054562,0.7368421137332917,0.052631592750551,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,1.9099999999999995,4,0.7611111104488373,0.04999999536408538,0.7210526466369629,0.047368427117666444,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.009999999999999,4,0.7833333373069763,0.05800169737193017,0.7368421077728271,0.05765501464444262,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.1099999999999994,4,0.7888888895511628,0.05983515763677327,0.768421059846878,0.07517293702061587,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.209999999999999,4,0.7999999940395355,0.061864051211692014,0.7315789520740509,0.0830512383806143,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.3099999999999996,4,0.7999999940395355,0.05091750598749366,0.7473684191703797,0.09930507871376563,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.4099999999999993,4,0.8055555582046509,0.05121968999273307,0.7263157904148102,0.0736842189516354,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.509999999999999,4,0.7666666626930236,0.054433098500693514,0.6894736766815186,0.06424503839729961,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.6099999999999994,4,0.7388888955116272,0.055832635749691155,0.7157894790172576,0.0674013187368983,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.709999999999999,4,0.7833333253860474,0.07637626071547848,0.7157894790172576,0.08551619620436321,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.8099999999999987,4,0.75,0.06689774491001645,0.7000000059604645,0.08170619075562065,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,2.9099999999999993,4,0.7611111164093017,0.043390273772578994,0.6789473712444305,0.05494899181206433,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.009999999999999,4,0.7444444417953491,0.05665576432053464,0.7052631676197052,0.09761703655789562,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.1099999999999985,4,0.7555555522441864,0.05091750338613369,0.721052634716034,0.07461815784135166,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.209999999999999,4,0.7388888835906983,0.08975274530980207,0.6736842036247254,0.05156820914546396,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.3099999999999987,4,0.7388888895511627,0.0704920920709109,0.689473682641983,0.04965254441134779,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.4099999999999984,4,0.7444444417953491,0.05665576432053464,0.7052631556987763,0.0751729386898799,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.509999999999999,4,0.7388888895511627,0.061111100695351396,0.6999999940395355,0.08502892532800338,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.6099999999999985,4,0.7333333313465118,0.07777777569634707,0.7263158023357391,0.06573682987688517,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.709999999999999,4,0.7111111223697663,0.08534605800219938,0.6684210568666458,0.07080854576241502,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.8099999999999987,4,0.7666666626930236,0.09558138061581586,0.7052631556987763,0.0482376473829225,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.99,3.9099999999999984,4,0.7222222208976745,0.07027282799188361,0.6789473712444305,0.028342980766470675,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.99,4,0.8333333253860473,0.03513641635202462,0.8421052634716034,0.06227451316220783,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.89,4,0.8055555522441864,0.027777761220932007,0.8263157844543457,0.08822660233455827,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.79,4,0.8333333194255829,0.024845198269111215,0.842105257511139,0.06227451819972031,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.6900000000000001,4,0.8166666567325592,0.025458738686265976,0.8263157963752746,0.04736841254764337,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.5900000000000001,4,0.827777773141861,0.038888884442195966,0.8368421137332916,0.03684208989143371,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.4900000000000001,4,0.8166666567325592,0.025458738686265976,0.8157894790172577,0.048523917345618305,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.3900000000000001,4,0.8166666507720948,0.0355729070518341,0.8000000059604645,0.056685941609989965,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.29000000000000015,4,0.8111111044883728,0.027216536475261312,0.8263157963752746,0.07461813850208948,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.19000000000000017,4,0.8055555522441864,0.04479031630591054,0.7894736886024475,0.05263158082962306,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,-0.09000000000000019,4,0.8111111044883728,0.027216536475261316,0.842105257511139,0.08486586889463024,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.009999999999999787,4,0.8222222089767456,0.022222208976745605,0.8105263233184814,0.06740129732693093,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.10999999999999965,4,0.82222221493721,0.03333332538605003,0.7842105329036713,0.0830512323369492,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.20999999999999974,4,0.7888888895511628,0.03333332538605003,0.7578947305679321,0.08869631954486784,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.30999999999999983,4,0.805555546283722,0.03726779073966257,0.800000011920929,0.08085416462348044,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.4099999999999997,4,0.7888888895511628,0.03333332538605003,0.7894736945629119,0.06657426231371807,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.5099999999999996,4,0.7833333313465118,0.05241100790382563,0.7894736886024475,0.06657427645020045,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.6099999999999997,4,0.7999999940395355,0.0368513771744022,0.7684210658073425,0.06740130477387596,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.7099999999999997,4,0.7833333313465118,0.07222222135617329,0.7631579041481018,0.04243294368862506,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.8099999999999996,4,0.7722222208976746,0.03888888869967059,0.8,0.08421052768826622,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,0.9099999999999995,4,0.7888888895511628,0.04843221033185135,0.800000011920929,0.0698236839114793,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.0099999999999996,4,0.7833333313465118,0.038888884442195966,0.8052631735801696,0.03370065192150565,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.1099999999999997,4,0.7666666686534882,0.03333333730697898,0.689473682641983,0.04965253177518797,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.2099999999999993,4,0.8111111044883728,0.027216536475261312,0.7736842155456543,0.04736842446857399,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.3099999999999994,4,0.8277777671813965,0.029917576604727724,0.7842105329036713,0.05977798178637885,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.4099999999999995,4,0.7777777731418609,0.043033145726220474,0.7736842155456543,0.08170618499641112,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.5099999999999996,4,0.7611111164093017,0.06596856346915989,0.7578947365283966,0.07517294453230326,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.6099999999999997,4,0.7833333253860474,0.058001704222837465,0.7842105388641357,0.05977798231116739,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.7099999999999993,4,0.7611111044883728,0.043390276825215957,0.7578947365283966,0.07139295167741462,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.8099999999999994,4,0.8,0.027216536475261312,0.7842105329036713,0.0642450300961943,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,1.9099999999999995,4,0.7722222149372101,0.05800169451738523,0.7526315927505494,0.05289408683627375,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.009999999999999,4,0.7611111104488373,0.06111111153255978,0.7526315867900848,0.08502891868702116,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.1099999999999994,4,0.7555555522441864,0.05091750338613369,0.7105263233184814,0.108502782056255,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.209999999999999,4,0.7666666626930236,0.07370276603026117,0.7368421137332917,0.05263158082962205,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.3099999999999996,4,0.8111111044883728,0.04444444030523537,0.7578947424888611,0.11090162422760884,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.4099999999999993,4,0.8,0.04444444030523537,0.7473684310913086,0.06982368750577485,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.509999999999999,4,0.7388888895511627,0.06111111153255978,0.710526317358017,0.06337682177899984,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.6099999999999994,4,0.8055555522441864,0.056927505224802506,0.7631578981876374,0.06337681187920734,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.709999999999999,4,0.7666666686534882,0.0693888606040975,0.7052631616592407,0.07517293284745681,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.8099999999999987,4,0.7666666626930236,0.04157397167215785,0.7052631616592407,0.07877174539980267,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,2.9099999999999993,4,0.7722222208976746,0.05241099842670607,0.6947368383407593,0.05156821644551226,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.009999999999999,4,0.7555555582046509,0.06666666368643602,0.7052631616592407,0.09761704748436416,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.1099999999999985,4,0.772222226858139,0.07637625854767857,0.6789473682641983,0.11638603046191799,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.209999999999999,4,0.7333333313465118,0.10482199558979284,0.6894736915826798,0.08632221186132888,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.3099999999999987,4,0.7666666567325592,0.07777777825083125,0.7473684251308441,0.06573682892244753,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.4099999999999984,4,0.7888888835906982,0.08164965971500661,0.6842105269432068,0.057655014644442615,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.509999999999999,4,0.7611111104488373,0.07876359222934275,0.6947368383407593,0.11239029348206339,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.6099999999999985,4,0.7555555582046509,0.07535920523945036,0.7315789520740509,0.0597779901830126,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.709999999999999,4,0.7388888835906983,0.06596856346915987,0.7210526287555694,0.07461814396753358,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.8099999999999987,4,0.75,0.05692750813321107,0.6631578922271728,0.053673892939027724,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.89,3.9099999999999984,4,0.7222222208976745,0.0860663029948263,0.6631578952074051,0.09176629491565019,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.99,4,0.8166666567325592,0.025458738686265976,0.8210526466369629,0.034911825332123184,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.89,4,0.827777773141861,0.038888884442195966,0.8157894790172577,0.05393131476939547,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.79,4,0.8388888716697693,0.016666674613952635,0.8157894790172577,0.06760649153001642,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.6900000000000001,4,0.8333333194255829,0.024845198269111215,0.8052631676197052,0.06678199019491048,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.5900000000000001,4,0.827777773141861,0.038888884442195966,0.8052631676197052,0.047368418508108676,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.4900000000000001,4,0.827777773141861,0.038888884442195966,0.8210526406764984,0.04823762917340274,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.3900000000000001,4,0.8388888716697693,0.016666674613952635,0.7842105209827424,0.10644078211491713,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.29000000000000015,4,0.8166666567325592,0.025458738686265976,0.8105263352394104,0.06315789322058434,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.19000000000000017,4,0.82222221493721,0.03333332538605003,0.8105263233184814,0.053673883587482686,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,-0.09000000000000019,4,0.8277777671813965,0.029917576604727724,0.8000000059604645,0.0698236758243144,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.009999999999999787,4,0.8111111044883728,0.027216536475261316,0.8052631676197052,0.08170618154088521,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.10999999999999965,4,0.8166666626930237,0.035572903328362916,0.7947368502616883,0.079646042595375,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.20999999999999974,4,0.7777777731418609,0.043033145726220474,0.7789473712444306,0.09355993908190835,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.30999999999999983,4,0.8166666626930237,0.035572903328362916,0.778947377204895,0.07368421469416171,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.4099999999999997,4,0.8055555582046509,0.05121968999273307,0.8157894849777222,0.03530633508389303,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.5099999999999996,4,0.7944444477558136,0.025458738686265976,0.7684210538864136,0.09473684761259421,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.6099999999999997,4,0.7833333313465118,0.038888884442195966,0.7736842155456543,0.06249654887173825,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Cornell,183,298,1703,5,-0.79,0.7099999999999997,4,0.7777777671813965,0.060858052876461476,0.7789473712444306,0.08421053588390534,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
