dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,0,0.9636126160621643,0.9681159257888794,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,1,0.968686580657959,0.9665217399597168,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,2,0.9691214561462402,0.9656521677970886,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,3,0.9662221074104309,0.9647825956344604,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,4,0.9639025926589966,0.9643478393554688,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,5,0.9662221074104309,0.9653623104095459,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,6,0.9639025926589966,0.9644927382469177,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,7,0.9688315391540527,0.9665217399597168,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,8,0.9663670659065247,0.969420313835144,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.4900000000000001,9,0.9689764976501465,0.9665217399597168,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,0,0.9665120244026184,0.9731884002685547,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,1,0.9685416221618652,0.9668115973472595,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,2,0.96970134973526,0.9653623104095459,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,3,0.9660771489143372,0.964057981967926,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,4,0.9647724032402039,0.9662318825721741,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,5,0.9688315391540527,0.9697101712226868,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,6,0.9675267934799194,0.9681159257888794,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,7,0.968686580657959,0.967391312122345,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,8,0.9668020009994507,0.9698550701141357,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.3900000000000001,9,0.9698463082313538,0.9676811695098877,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,0,0.9641925096511841,0.9688405990600586,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,1,0.9672368764877319,0.9660869836807251,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,2,0.9688315391540527,0.9655072689056396,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,3,0.970136284828186,0.9688405990600586,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,4,0.9652072787284851,0.9656521677970886,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,5,0.9665120244026184,0.9656521677970886,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,6,0.9685416221618652,0.9698550701141357,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,7,0.9683966636657715,0.9672463536262512,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
Physics,34493,495924,8415,5,10,-0.99,-0.29000000000000015,8,0.9657871723175049,0.9688405990600586,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
