id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Questions,GPRGNN,4,64,0.01,0.0005,500,50,0,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Questions,GPRGNN,4,64,0.01,0.0005,500,50,1,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Questions,GPRGNN,4,64,0.01,0.0005,500,50,2,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Questions,GPRGNN,4,64,0.01,0.0005,500,50,3,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Questions,GPRGNN,4,64,0.01,0.0005,500,50,4,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Questions,GPRGNN,4,64,0.01,0.0005,500,50,5,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Questions,GPRGNN,4,64,0.01,0.0005,500,50,6,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Questions,GPRGNN,4,64,0.01,0.0005,500,50,7,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Questions,GPRGNN,4,64,0.01,0.0005,500,50,8,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Questions,GPRGNN,4,64,0.01,0.0005,500,50,9,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Questions,GPRGNN,4,64,0.01,0.0001,500,50,0,0.9702,0.9712,52,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Questions,GPRGNN,4,64,0.01,0.0001,500,50,1,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Questions,GPRGNN,4,64,0.01,0.0001,500,50,2,0.9702,0.9712,52,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Questions,GPRGNN,4,64,0.01,0.0001,500,50,3,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Questions,GPRGNN,4,64,0.01,0.0001,500,50,4,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s5,Questions,GPRGNN,4,64,0.01,0.0001,500,50,5,0.9704,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s6,Questions,GPRGNN,4,64,0.01,0.0001,500,50,6,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s7,Questions,GPRGNN,4,64,0.01,0.0001,500,50,7,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s8,Questions,GPRGNN,4,64,0.01,0.0001,500,50,8,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s9,Questions,GPRGNN,4,64,0.01,0.0001,500,50,9,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s0,Questions,GPRGNN,4,64,0.01,0.0,500,50,0,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s1,Questions,GPRGNN,4,64,0.01,0.0,500,50,1,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s2,Questions,GPRGNN,4,64,0.01,0.0,500,50,2,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s3,Questions,GPRGNN,4,64,0.01,0.0,500,50,3,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s4,Questions,GPRGNN,4,64,0.01,0.0,500,50,4,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s5,Questions,GPRGNN,4,64,0.01,0.0,500,50,5,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s6,Questions,GPRGNN,4,64,0.01,0.0,500,50,6,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s7,Questions,GPRGNN,4,64,0.01,0.0,500,50,7,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s8,Questions,GPRGNN,4,64,0.01,0.0,500,50,8,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s9,Questions,GPRGNN,4,64,0.01,0.0,500,50,9,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s0,Questions,GPRGNN,4,64,0.005,0.0005,500,50,0,0.9702,0.9712,51,lr_wd_seed_batched
Questions_GPRGNN_K4_H64_lr0.005_wd0.0005_e500_p50_s1,Questions,GPRGNN,4,64,0.005,0.0005,500,50,1,0.9702,0.9712,51,lr_wd_seed_batched
