id,dataset,model,depth,hidden,eps,seed,test_acc
Texas_L3_H16_eps0.3_s0,Texas,fagcn,3,16,0.3,0,0.6316
Texas_L3_H16_eps0.3_s1,Texas,fagcn,3,16,0.3,1,0.5789
Texas_L3_H16_eps0.3_s2,Texas,fagcn,3,16,0.3,2,0.5789
Texas_L3_H16_eps0.4_s0,Texas,fagcn,3,16,0.4,0,0.6842
Texas_L3_H16_eps0.4_s1,Texas,fagcn,3,16,0.4,1,0.5263
Texas_L3_H16_eps0.4_s2,Texas,fagcn,3,16,0.4,2,0.5263
Texas_L3_H16_eps0.5_s0,Texas,fagcn,3,16,0.5,0,0.7368
Texas_L3_H16_eps0.5_s1,Texas,fagcn,3,16,0.5,1,0.5263
Texas_L3_H16_eps0.5_s2,Texas,fagcn,3,16,0.5,2,0.5263
Texas_L3_H32_eps0.1_s0,Texas,fagcn,3,32,0.1,0,0.5263
Texas_L3_H32_eps0.1_s1,Texas,fagcn,3,32,0.1,1,0.5789
Texas_L3_H32_eps0.1_s2,Texas,fagcn,3,32,0.1,2,0.7368
Texas_L3_H32_eps0.2_s0,Texas,fagcn,3,32,0.2,0,0.5789
Texas_L3_H32_eps0.2_s1,Texas,fagcn,3,32,0.2,1,0.6316
Texas_L3_H32_eps0.2_s2,Texas,fagcn,3,32,0.2,2,0.7368
Texas_L3_H32_eps0.3_s0,Texas,fagcn,3,32,0.3,0,0.6842
Texas_L3_H32_eps0.3_s1,Texas,fagcn,3,32,0.3,1,0.5789
Texas_L3_H32_eps0.3_s2,Texas,fagcn,3,32,0.3,2,0.6842
Texas_L3_H32_eps0.4_s0,Texas,fagcn,3,32,0.4,0,0.7368
Texas_L3_H32_eps0.4_s1,Texas,fagcn,3,32,0.4,1,0.7368
Texas_L3_H32_eps0.4_s2,Texas,fagcn,3,32,0.4,2,0.6842
Texas_L3_H32_eps0.5_s0,Texas,fagcn,3,32,0.5,0,0.7368
Texas_L3_H32_eps0.5_s1,Texas,fagcn,3,32,0.5,1,0.6842
Texas_L3_H32_eps0.5_s2,Texas,fagcn,3,32,0.5,2,0.6842
Texas_L3_H64_eps0.1_s0,Texas,fagcn,3,64,0.1,0,0.4211
Texas_L3_H64_eps0.1_s1,Texas,fagcn,3,64,0.1,1,0.5263
Texas_L3_H64_eps0.1_s2,Texas,fagcn,3,64,0.1,2,0.4211
Texas_L3_H64_eps0.2_s0,Texas,fagcn,3,64,0.2,0,0.6842
Texas_L3_H64_eps0.2_s1,Texas,fagcn,3,64,0.2,1,0.7895
Texas_L3_H64_eps0.2_s2,Texas,fagcn,3,64,0.2,2,0.5263
Texas_L3_H64_eps0.3_s0,Texas,fagcn,3,64,0.3,0,0.7368
Texas_L3_H64_eps0.3_s1,Texas,fagcn,3,64,0.3,1,0.7368
Texas_L3_H64_eps0.3_s2,Texas,fagcn,3,64,0.3,2,0.6316
Texas_L3_H64_eps0.4_s0,Texas,fagcn,3,64,0.4,0,0.5789
Texas_L3_H64_eps0.4_s1,Texas,fagcn,3,64,0.4,1,0.6842
Texas_L3_H64_eps0.4_s2,Texas,fagcn,3,64,0.4,2,0.6316
Texas_L3_H64_eps0.5_s0,Texas,fagcn,3,64,0.5,0,0.6842
Texas_L3_H64_eps0.5_s1,Texas,fagcn,3,64,0.5,1,0.7368
Texas_L3_H64_eps0.5_s2,Texas,fagcn,3,64,0.5,2,0.5263
Texas_L4_H16_eps0.1_s0,Texas,fagcn,4,16,0.1,0,0.4211
Texas_L4_H16_eps0.1_s1,Texas,fagcn,4,16,0.1,1,0.4737
Texas_L4_H16_eps0.1_s2,Texas,fagcn,4,16,0.1,2,0.4737
Texas_L4_H16_eps0.2_s0,Texas,fagcn,4,16,0.2,0,0.6316
Texas_L4_H16_eps0.2_s1,Texas,fagcn,4,16,0.2,1,0.5263
Texas_L4_H16_eps0.2_s2,Texas,fagcn,4,16,0.2,2,0.5789
Texas_L4_H16_eps0.3_s0,Texas,fagcn,4,16,0.3,0,0.5263
Texas_L4_H16_eps0.3_s1,Texas,fagcn,4,16,0.3,1,0.5789
Texas_L4_H16_eps0.3_s2,Texas,fagcn,4,16,0.3,2,0.5789
Texas_L4_H16_eps0.4_s0,Texas,fagcn,4,16,0.4,0,0.6842
Texas_L4_H16_eps0.4_s1,Texas,fagcn,4,16,0.4,1,0.6316
Texas_L4_H16_eps0.4_s2,Texas,fagcn,4,16,0.4,2,0.6316
Texas_L4_H16_eps0.5_s0,Texas,fagcn,4,16,0.5,0,0.6316
Texas_L4_H16_eps0.5_s1,Texas,fagcn,4,16,0.5,1,0.6316
Texas_L4_H16_eps0.5_s2,Texas,fagcn,4,16,0.5,2,0.5789
Texas_L4_H32_eps0.1_s0,Texas,fagcn,4,32,0.1,0,0.4737
Texas_L4_H32_eps0.1_s1,Texas,fagcn,4,32,0.1,1,0.4211
Texas_L4_H32_eps0.1_s2,Texas,fagcn,4,32,0.1,2,0.4211
Texas_L4_H32_eps0.2_s0,Texas,fagcn,4,32,0.2,0,0.5263
Texas_L4_H32_eps0.2_s1,Texas,fagcn,4,32,0.2,1,0.5789
Texas_L4_H32_eps0.2_s2,Texas,fagcn,4,32,0.2,2,0.5263
Texas_L4_H32_eps0.3_s0,Texas,fagcn,4,32,0.3,0,0.5789
Texas_L4_H32_eps0.3_s1,Texas,fagcn,4,32,0.3,1,0.5789
Texas_L4_H32_eps0.3_s2,Texas,fagcn,4,32,0.3,2,0.5789
Texas_L4_H32_eps0.4_s0,Texas,fagcn,4,32,0.4,0,0.6842
Texas_L4_H32_eps0.4_s1,Texas,fagcn,4,32,0.4,1,0.7368
Texas_L4_H32_eps0.4_s2,Texas,fagcn,4,32,0.4,2,0.6316
Texas_L4_H32_eps0.5_s0,Texas,fagcn,4,32,0.5,0,0.7368
Texas_L4_H32_eps0.5_s1,Texas,fagcn,4,32,0.5,1,0.7895
Texas_L4_H32_eps0.5_s2,Texas,fagcn,4,32,0.5,2,0.7895
Texas_L4_H64_eps0.1_s0,Texas,fagcn,4,64,0.1,0,0.4737
Texas_L4_H64_eps0.1_s1,Texas,fagcn,4,64,0.1,1,0.6316
Texas_L4_H64_eps0.1_s2,Texas,fagcn,4,64,0.1,2,0.5263
Texas_L4_H64_eps0.2_s0,Texas,fagcn,4,64,0.2,0,0.4737
Texas_L4_H64_eps0.2_s1,Texas,fagcn,4,64,0.2,1,0.5263
Texas_L4_H64_eps0.2_s2,Texas,fagcn,4,64,0.2,2,0.5789
Texas_L4_H64_eps0.3_s0,Texas,fagcn,4,64,0.3,0,0.5789
Texas_L4_H64_eps0.3_s1,Texas,fagcn,4,64,0.3,1,0.7368
Texas_L4_H64_eps0.3_s2,Texas,fagcn,4,64,0.3,2,0.5789
Texas_L4_H64_eps0.4_s0,Texas,fagcn,4,64,0.4,0,0.5789
Texas_L4_H64_eps0.4_s1,Texas,fagcn,4,64,0.4,1,0.6316
Texas_L4_H64_eps0.4_s2,Texas,fagcn,4,64,0.4,2,0.6316
Texas_L4_H64_eps0.5_s0,Texas,fagcn,4,64,0.5,0,0.6316
Texas_L4_H64_eps0.5_s1,Texas,fagcn,4,64,0.5,1,0.6316
Texas_L4_H64_eps0.5_s2,Texas,fagcn,4,64,0.5,2,0.6316
Chameleon_L2_H16_eps0.1_s0,Chameleon,fagcn,2,16,0.1,0,0.2921
Chameleon_L2_H16_eps0.1_s1,Chameleon,fagcn,2,16,0.1,1,0.3596
Chameleon_L2_H16_eps0.1_s2,Chameleon,fagcn,2,16,0.1,2,0.3034
Chameleon_L2_H16_eps0.2_s0,Chameleon,fagcn,2,16,0.2,0,0.4157
Chameleon_L2_H16_eps0.2_s1,Chameleon,fagcn,2,16,0.2,1,0.3371
Chameleon_L2_H16_eps0.2_s2,Chameleon,fagcn,2,16,0.2,2,0.2697
Chameleon_L2_H16_eps0.3_s0,Chameleon,fagcn,2,16,0.3,0,0.3708
Chameleon_L2_H16_eps0.3_s1,Chameleon,fagcn,2,16,0.3,1,0.3258
Chameleon_L2_H16_eps0.3_s2,Chameleon,fagcn,2,16,0.3,2,0.2921
Chameleon_L2_H16_eps0.4_s0,Chameleon,fagcn,2,16,0.4,0,0.3596
Chameleon_L2_H16_eps0.4_s1,Chameleon,fagcn,2,16,0.4,1,0.3483
Chameleon_L2_H16_eps0.4_s2,Chameleon,fagcn,2,16,0.4,2,0.2697
Chameleon_L2_H16_eps0.5_s0,Chameleon,fagcn,2,16,0.5,0,0.3371
Chameleon_L2_H16_eps0.5_s1,Chameleon,fagcn,2,16,0.5,1,0.3596
Chameleon_L2_H16_eps0.5_s2,Chameleon,fagcn,2,16,0.5,2,0.3034
Chameleon_L2_H32_eps0.1_s0,Chameleon,fagcn,2,32,0.1,0,0.3708
Chameleon_L2_H32_eps0.1_s1,Chameleon,fagcn,2,32,0.1,1,0.3034
Chameleon_L2_H32_eps0.1_s2,Chameleon,fagcn,2,32,0.1,2,0.4382
Chameleon_L2_H32_eps0.2_s0,Chameleon,fagcn,2,32,0.2,0,0.3820
Chameleon_L2_H32_eps0.2_s1,Chameleon,fagcn,2,32,0.2,1,0.3820
Chameleon_L2_H32_eps0.2_s2,Chameleon,fagcn,2,32,0.2,2,0.3933
Chameleon_L2_H32_eps0.3_s0,Chameleon,fagcn,2,32,0.3,0,0.2921
Chameleon_L2_H32_eps0.3_s1,Chameleon,fagcn,2,32,0.3,1,0.3708
Chameleon_L2_H32_eps0.3_s2,Chameleon,fagcn,2,32,0.3,2,0.4157
Chameleon_L2_H32_eps0.4_s0,Chameleon,fagcn,2,32,0.4,0,0.3820
Chameleon_L2_H32_eps0.4_s1,Chameleon,fagcn,2,32,0.4,1,0.4045
Chameleon_L2_H32_eps0.4_s2,Chameleon,fagcn,2,32,0.4,2,0.4157
Chameleon_L2_H32_eps0.5_s0,Chameleon,fagcn,2,32,0.5,0,0.3933
Chameleon_L2_H32_eps0.5_s1,Chameleon,fagcn,2,32,0.5,1,0.3596
Chameleon_L2_H32_eps0.5_s2,Chameleon,fagcn,2,32,0.5,2,0.3933
Chameleon_L2_H64_eps0.1_s0,Chameleon,fagcn,2,64,0.1,0,0.3371
Chameleon_L2_H64_eps0.1_s1,Chameleon,fagcn,2,64,0.1,1,0.3483
Chameleon_L2_H64_eps0.1_s2,Chameleon,fagcn,2,64,0.1,2,0.4045
Chameleon_L2_H64_eps0.2_s0,Chameleon,fagcn,2,64,0.2,0,0.3596
Chameleon_L2_H64_eps0.2_s1,Chameleon,fagcn,2,64,0.2,1,0.3483
Chameleon_L2_H64_eps0.2_s2,Chameleon,fagcn,2,64,0.2,2,0.3820
Chameleon_L2_H64_eps0.3_s0,Chameleon,fagcn,2,64,0.3,0,0.3820
Chameleon_L2_H64_eps0.3_s1,Chameleon,fagcn,2,64,0.3,1,0.3820
Chameleon_L2_H64_eps0.3_s2,Chameleon,fagcn,2,64,0.3,2,0.3820
Chameleon_L2_H64_eps0.4_s0,Chameleon,fagcn,2,64,0.4,0,0.3258
Chameleon_L2_H64_eps0.4_s1,Chameleon,fagcn,2,64,0.4,1,0.3933
Chameleon_L2_H64_eps0.4_s2,Chameleon,fagcn,2,64,0.4,2,0.3258
Chameleon_L2_H64_eps0.5_s0,Chameleon,fagcn,2,64,0.5,0,0.3258
Chameleon_L2_H64_eps0.5_s1,Chameleon,fagcn,2,64,0.5,1,0.3933
Chameleon_L2_H64_eps0.5_s2,Chameleon,fagcn,2,64,0.5,2,0.4270
Chameleon_L3_H16_eps0.1_s0,Chameleon,fagcn,3,16,0.1,0,0.2022
Chameleon_L3_H16_eps0.1_s1,Chameleon,fagcn,3,16,0.1,1,0.4494
Chameleon_L3_H16_eps0.1_s2,Chameleon,fagcn,3,16,0.1,2,0.2921
Chameleon_L3_H16_eps0.2_s0,Chameleon,fagcn,3,16,0.2,0,0.2360
Chameleon_L3_H16_eps0.2_s1,Chameleon,fagcn,3,16,0.2,1,0.3371
Chameleon_L3_H16_eps0.2_s2,Chameleon,fagcn,3,16,0.2,2,0.2022
Chameleon_L3_H16_eps0.3_s0,Chameleon,fagcn,3,16,0.3,0,0.2584
Chameleon_L3_H16_eps0.3_s1,Chameleon,fagcn,3,16,0.3,1,0.3820
Chameleon_L3_H16_eps0.3_s2,Chameleon,fagcn,3,16,0.3,2,0.3483
Chameleon_L3_H16_eps0.4_s0,Chameleon,fagcn,3,16,0.4,0,0.2697
Chameleon_L3_H16_eps0.4_s1,Chameleon,fagcn,3,16,0.4,1,0.3371
Chameleon_L3_H16_eps0.4_s2,Chameleon,fagcn,3,16,0.4,2,0.3258
Chameleon_L3_H16_eps0.5_s0,Chameleon,fagcn,3,16,0.5,0,0.2584
Chameleon_L3_H16_eps0.5_s1,Chameleon,fagcn,3,16,0.5,1,0.3371
Chameleon_L3_H16_eps0.5_s2,Chameleon,fagcn,3,16,0.5,2,0.3146
Chameleon_L3_H32_eps0.1_s0,Chameleon,fagcn,3,32,0.1,0,0.3483
Chameleon_L3_H32_eps0.1_s1,Chameleon,fagcn,3,32,0.1,1,0.3708
Chameleon_L3_H32_eps0.1_s2,Chameleon,fagcn,3,32,0.1,2,0.4270
Chameleon_L3_H32_eps0.2_s0,Chameleon,fagcn,3,32,0.2,0,0.3146
Chameleon_L3_H32_eps0.2_s1,Chameleon,fagcn,3,32,0.2,1,0.3371
Chameleon_L3_H32_eps0.2_s2,Chameleon,fagcn,3,32,0.2,2,0.3933
Chameleon_L3_H32_eps0.3_s0,Chameleon,fagcn,3,32,0.3,0,0.3820
Chameleon_L3_H32_eps0.3_s1,Chameleon,fagcn,3,32,0.3,1,0.4045
Chameleon_L3_H32_eps0.3_s2,Chameleon,fagcn,3,32,0.3,2,0.3820
Chameleon_L3_H32_eps0.4_s0,Chameleon,fagcn,3,32,0.4,0,0.3596
Chameleon_L3_H32_eps0.4_s1,Chameleon,fagcn,3,32,0.4,1,0.3708
Chameleon_L3_H32_eps0.4_s2,Chameleon,fagcn,3,32,0.4,2,0.3258
Chameleon_L3_H32_eps0.5_s0,Chameleon,fagcn,3,32,0.5,0,0.3596
Chameleon_L3_H32_eps0.5_s1,Chameleon,fagcn,3,32,0.5,1,0.3596
Chameleon_L3_H32_eps0.5_s2,Chameleon,fagcn,3,32,0.5,2,0.3483
Chameleon_L3_H64_eps0.1_s0,Chameleon,fagcn,3,64,0.1,0,0.4157
Chameleon_L3_H64_eps0.1_s1,Chameleon,fagcn,3,64,0.1,1,0.3708
Chameleon_L3_H64_eps0.1_s2,Chameleon,fagcn,3,64,0.1,2,0.3933
Chameleon_L3_H64_eps0.2_s0,Chameleon,fagcn,3,64,0.2,0,0.3933
Chameleon_L3_H64_eps0.2_s1,Chameleon,fagcn,3,64,0.2,1,0.3258
Chameleon_L3_H64_eps0.2_s2,Chameleon,fagcn,3,64,0.2,2,0.3708
Chameleon_L3_H64_eps0.3_s0,Chameleon,fagcn,3,64,0.3,0,0.3596
Chameleon_L3_H64_eps0.3_s1,Chameleon,fagcn,3,64,0.3,1,0.2584
Chameleon_L3_H64_eps0.3_s2,Chameleon,fagcn,3,64,0.3,2,0.3258
Chameleon_L3_H64_eps0.4_s0,Chameleon,fagcn,3,64,0.4,0,0.3933
Chameleon_L3_H64_eps0.4_s1,Chameleon,fagcn,3,64,0.4,1,0.2697
Chameleon_L3_H64_eps0.4_s2,Chameleon,fagcn,3,64,0.4,2,0.3371
Chameleon_L3_H64_eps0.5_s0,Chameleon,fagcn,3,64,0.5,0,0.3371
Chameleon_L3_H64_eps0.5_s1,Chameleon,fagcn,3,64,0.5,1,0.2022
Chameleon_L3_H64_eps0.5_s2,Chameleon,fagcn,3,64,0.5,2,0.3483
Chameleon_L4_H16_eps0.1_s0,Chameleon,fagcn,4,16,0.1,0,0.3483
Chameleon_L4_H16_eps0.1_s1,Chameleon,fagcn,4,16,0.1,1,0.2809
Chameleon_L4_H16_eps0.1_s2,Chameleon,fagcn,4,16,0.1,2,0.3596
Chameleon_L4_H16_eps0.2_s0,Chameleon,fagcn,4,16,0.2,0,0.3820
Chameleon_L4_H16_eps0.2_s1,Chameleon,fagcn,4,16,0.2,1,0.2921
Chameleon_L4_H16_eps0.2_s2,Chameleon,fagcn,4,16,0.2,2,0.4045
Chameleon_L4_H16_eps0.3_s0,Chameleon,fagcn,4,16,0.3,0,0.4045
Chameleon_L4_H16_eps0.3_s1,Chameleon,fagcn,4,16,0.3,1,0.2697
Chameleon_L4_H16_eps0.3_s2,Chameleon,fagcn,4,16,0.3,2,0.3708
Chameleon_L4_H16_eps0.4_s0,Chameleon,fagcn,4,16,0.4,0,0.4045
Chameleon_L4_H16_eps0.4_s1,Chameleon,fagcn,4,16,0.4,1,0.2472
Chameleon_L4_H16_eps0.4_s2,Chameleon,fagcn,4,16,0.4,2,0.4045
Chameleon_L4_H16_eps0.5_s0,Chameleon,fagcn,4,16,0.5,0,0.4157
Chameleon_L4_H16_eps0.5_s1,Chameleon,fagcn,4,16,0.5,1,0.2584
Chameleon_L4_H16_eps0.5_s2,Chameleon,fagcn,4,16,0.5,2,0.4045
Chameleon_L4_H32_eps0.1_s0,Chameleon,fagcn,4,32,0.1,0,0.4045
Chameleon_L4_H32_eps0.1_s1,Chameleon,fagcn,4,32,0.1,1,0.3258
Chameleon_L4_H32_eps0.1_s2,Chameleon,fagcn,4,32,0.1,2,0.3933
Chameleon_L4_H32_eps0.2_s0,Chameleon,fagcn,4,32,0.2,0,0.3933
Chameleon_L4_H32_eps0.2_s1,Chameleon,fagcn,4,32,0.2,1,0.3034
Chameleon_L4_H32_eps0.2_s2,Chameleon,fagcn,4,32,0.2,2,0.3708
Chameleon_L4_H32_eps0.3_s0,Chameleon,fagcn,4,32,0.3,0,0.4045
Chameleon_L4_H32_eps0.3_s1,Chameleon,fagcn,4,32,0.3,1,0.3820
Chameleon_L4_H32_eps0.3_s2,Chameleon,fagcn,4,32,0.3,2,0.3596
Chameleon_L4_H32_eps0.4_s0,Chameleon,fagcn,4,32,0.4,0,0.3820
Chameleon_L4_H32_eps0.4_s1,Chameleon,fagcn,4,32,0.4,1,0.3820
Chameleon_L4_H32_eps0.4_s2,Chameleon,fagcn,4,32,0.4,2,0.3820
Chameleon_L4_H32_eps0.5_s0,Chameleon,fagcn,4,32,0.5,0,0.3708
Chameleon_L4_H32_eps0.5_s1,Chameleon,fagcn,4,32,0.5,1,0.4045
Chameleon_L4_H32_eps0.5_s2,Chameleon,fagcn,4,32,0.5,2,0.3820
Chameleon_L4_H64_eps0.1_s0,Chameleon,fagcn,4,64,0.1,0,0.3820
Chameleon_L4_H64_eps0.1_s1,Chameleon,fagcn,4,64,0.1,1,0.4494
Chameleon_L4_H64_eps0.1_s2,Chameleon,fagcn,4,64,0.1,2,0.4045
Chameleon_L4_H64_eps0.2_s0,Chameleon,fagcn,4,64,0.2,0,0.3483
Chameleon_L4_H64_eps0.2_s1,Chameleon,fagcn,4,64,0.2,1,0.3483
Chameleon_L4_H64_eps0.2_s2,Chameleon,fagcn,4,64,0.2,2,0.3596
Chameleon_L4_H64_eps0.3_s0,Chameleon,fagcn,4,64,0.3,0,0.3371
Chameleon_L4_H64_eps0.3_s1,Chameleon,fagcn,4,64,0.3,1,0.3708
Chameleon_L4_H64_eps0.3_s2,Chameleon,fagcn,4,64,0.3,2,0.3708
Chameleon_L4_H64_eps0.4_s0,Chameleon,fagcn,4,64,0.4,0,0.3034
Chameleon_L4_H64_eps0.4_s1,Chameleon,fagcn,4,64,0.4,1,0.3820
Chameleon_L4_H64_eps0.4_s2,Chameleon,fagcn,4,64,0.4,2,0.3708
Chameleon_L4_H64_eps0.5_s0,Chameleon,fagcn,4,64,0.5,0,0.2921
Chameleon_L4_H64_eps0.5_s1,Chameleon,fagcn,4,64,0.5,1,0.4045
Chameleon_L4_H64_eps0.5_s2,Chameleon,fagcn,4,64,0.5,2,0.3820
CiteSeer_L2_H16_eps0.1_s0,CiteSeer,fagcn,2,16,0.1,0,0.7515
CiteSeer_L2_H16_eps0.1_s1,CiteSeer,fagcn,2,16,0.1,1,0.7515
CiteSeer_L2_H16_eps0.1_s2,CiteSeer,fagcn,2,16,0.1,2,0.7545
CiteSeer_L2_H16_eps0.2_s0,CiteSeer,fagcn,2,16,0.2,0,0.7605
CiteSeer_L2_H16_eps0.2_s1,CiteSeer,fagcn,2,16,0.2,1,0.7485
CiteSeer_L2_H16_eps0.2_s2,CiteSeer,fagcn,2,16,0.2,2,0.7575
CiteSeer_L2_H16_eps0.3_s0,CiteSeer,fagcn,2,16,0.3,0,0.7665
CiteSeer_L2_H16_eps0.3_s1,CiteSeer,fagcn,2,16,0.3,1,0.7605
CiteSeer_L2_H16_eps0.3_s2,CiteSeer,fagcn,2,16,0.3,2,0.7635
CiteSeer_L2_H16_eps0.4_s0,CiteSeer,fagcn,2,16,0.4,0,0.7695
CiteSeer_L2_H16_eps0.4_s1,CiteSeer,fagcn,2,16,0.4,1,0.7515
CiteSeer_L2_H16_eps0.4_s2,CiteSeer,fagcn,2,16,0.4,2,0.7545
CiteSeer_L2_H16_eps0.5_s0,CiteSeer,fagcn,2,16,0.5,0,0.7665
CiteSeer_L2_H16_eps0.5_s1,CiteSeer,fagcn,2,16,0.5,1,0.7695
CiteSeer_L2_H16_eps0.5_s2,CiteSeer,fagcn,2,16,0.5,2,0.7545
CiteSeer_L2_H32_eps0.1_s0,CiteSeer,fagcn,2,32,0.1,0,0.7545
CiteSeer_L2_H32_eps0.1_s1,CiteSeer,fagcn,2,32,0.1,1,0.7545
CiteSeer_L2_H32_eps0.1_s2,CiteSeer,fagcn,2,32,0.1,2,0.7545
CiteSeer_L2_H32_eps0.2_s0,CiteSeer,fagcn,2,32,0.2,0,0.7515
CiteSeer_L2_H32_eps0.2_s1,CiteSeer,fagcn,2,32,0.2,1,0.7365
CiteSeer_L2_H32_eps0.2_s2,CiteSeer,fagcn,2,32,0.2,2,0.7575
CiteSeer_L2_H32_eps0.3_s0,CiteSeer,fagcn,2,32,0.3,0,0.7575
CiteSeer_L2_H32_eps0.3_s1,CiteSeer,fagcn,2,32,0.3,1,0.7605
CiteSeer_L2_H32_eps0.3_s2,CiteSeer,fagcn,2,32,0.3,2,0.7455
CiteSeer_L2_H32_eps0.4_s0,CiteSeer,fagcn,2,32,0.4,0,0.7455
CiteSeer_L2_H32_eps0.4_s1,CiteSeer,fagcn,2,32,0.4,1,0.7545
CiteSeer_L2_H32_eps0.4_s2,CiteSeer,fagcn,2,32,0.4,2,0.7455
CiteSeer_L2_H32_eps0.5_s0,CiteSeer,fagcn,2,32,0.5,0,0.7545
CiteSeer_L2_H32_eps0.5_s1,CiteSeer,fagcn,2,32,0.5,1,0.7545
CiteSeer_L2_H32_eps0.5_s2,CiteSeer,fagcn,2,32,0.5,2,0.7545
CiteSeer_L2_H64_eps0.1_s0,CiteSeer,fagcn,2,64,0.1,0,0.7635
CiteSeer_L2_H64_eps0.1_s1,CiteSeer,fagcn,2,64,0.1,1,0.7665
CiteSeer_L2_H64_eps0.1_s2,CiteSeer,fagcn,2,64,0.1,2,0.7515
CiteSeer_L2_H64_eps0.2_s0,CiteSeer,fagcn,2,64,0.2,0,0.7545
CiteSeer_L2_H64_eps0.2_s1,CiteSeer,fagcn,2,64,0.2,1,0.7784
CiteSeer_L2_H64_eps0.2_s2,CiteSeer,fagcn,2,64,0.2,2,0.7335
CiteSeer_L2_H64_eps0.3_s0,CiteSeer,fagcn,2,64,0.3,0,0.7515
CiteSeer_L2_H64_eps0.3_s1,CiteSeer,fagcn,2,64,0.3,1,0.7156
CiteSeer_L2_H64_eps0.3_s2,CiteSeer,fagcn,2,64,0.3,2,0.7395
CiteSeer_L2_H64_eps0.4_s0,CiteSeer,fagcn,2,64,0.4,0,0.7545
CiteSeer_L2_H64_eps0.4_s1,CiteSeer,fagcn,2,64,0.4,1,0.7096
CiteSeer_L2_H64_eps0.4_s2,CiteSeer,fagcn,2,64,0.4,2,0.7545
CiteSeer_L2_H64_eps0.5_s0,CiteSeer,fagcn,2,64,0.5,0,0.7455
CiteSeer_L2_H64_eps0.5_s1,CiteSeer,fagcn,2,64,0.5,1,0.7395
CiteSeer_L2_H64_eps0.5_s2,CiteSeer,fagcn,2,64,0.5,2,0.7365
CiteSeer_L3_H16_eps0.1_s0,CiteSeer,fagcn,3,16,0.1,0,0.7425
CiteSeer_L3_H16_eps0.1_s1,CiteSeer,fagcn,3,16,0.1,1,0.7635
CiteSeer_L3_H16_eps0.1_s2,CiteSeer,fagcn,3,16,0.1,2,0.7754
CiteSeer_L3_H16_eps0.2_s0,CiteSeer,fagcn,3,16,0.2,0,0.7365
CiteSeer_L3_H16_eps0.2_s1,CiteSeer,fagcn,3,16,0.2,1,0.7635
CiteSeer_L3_H16_eps0.2_s2,CiteSeer,fagcn,3,16,0.2,2,0.7605
CiteSeer_L3_H16_eps0.3_s0,CiteSeer,fagcn,3,16,0.3,0,0.7515
CiteSeer_L3_H16_eps0.3_s1,CiteSeer,fagcn,3,16,0.3,1,0.7665
CiteSeer_L3_H16_eps0.3_s2,CiteSeer,fagcn,3,16,0.3,2,0.7665
CiteSeer_L3_H16_eps0.4_s0,CiteSeer,fagcn,3,16,0.4,0,0.7515
CiteSeer_L3_H16_eps0.4_s1,CiteSeer,fagcn,3,16,0.4,1,0.7605
CiteSeer_L3_H16_eps0.4_s2,CiteSeer,fagcn,3,16,0.4,2,0.7665
CiteSeer_L3_H16_eps0.5_s0,CiteSeer,fagcn,3,16,0.5,0,0.7365
CiteSeer_L3_H16_eps0.5_s1,CiteSeer,fagcn,3,16,0.5,1,0.7545
CiteSeer_L3_H16_eps0.5_s2,CiteSeer,fagcn,3,16,0.5,2,0.7605
CiteSeer_L3_H32_eps0.1_s0,CiteSeer,fagcn,3,32,0.1,0,0.7545
CiteSeer_L3_H32_eps0.1_s1,CiteSeer,fagcn,3,32,0.1,1,0.7575
CiteSeer_L3_H32_eps0.1_s2,CiteSeer,fagcn,3,32,0.1,2,0.7126
CiteSeer_L3_H32_eps0.2_s0,CiteSeer,fagcn,3,32,0.2,0,0.7725
CiteSeer_L3_H32_eps0.2_s1,CiteSeer,fagcn,3,32,0.2,1,0.7425
CiteSeer_L3_H32_eps0.2_s2,CiteSeer,fagcn,3,32,0.2,2,0.7754
CiteSeer_L3_H32_eps0.3_s0,CiteSeer,fagcn,3,32,0.3,0,0.7605
CiteSeer_L3_H32_eps0.3_s1,CiteSeer,fagcn,3,32,0.3,1,0.7605
CiteSeer_L3_H32_eps0.3_s2,CiteSeer,fagcn,3,32,0.3,2,0.7365
CiteSeer_L3_H32_eps0.4_s0,CiteSeer,fagcn,3,32,0.4,0,0.7455
CiteSeer_L3_H32_eps0.4_s1,CiteSeer,fagcn,3,32,0.4,1,0.7575
CiteSeer_L3_H32_eps0.4_s2,CiteSeer,fagcn,3,32,0.4,2,0.7455
CiteSeer_L3_H32_eps0.5_s0,CiteSeer,fagcn,3,32,0.5,0,0.7545
CiteSeer_L3_H32_eps0.5_s1,CiteSeer,fagcn,3,32,0.5,1,0.7545
CiteSeer_L3_H32_eps0.5_s2,CiteSeer,fagcn,3,32,0.5,2,0.7545
CiteSeer_L3_H64_eps0.1_s0,CiteSeer,fagcn,3,64,0.1,0,0.7455
CiteSeer_L3_H64_eps0.1_s1,CiteSeer,fagcn,3,64,0.1,1,0.7575
CiteSeer_L3_H64_eps0.1_s2,CiteSeer,fagcn,3,64,0.1,2,0.7216
CiteSeer_L3_H64_eps0.2_s0,CiteSeer,fagcn,3,64,0.2,0,0.7754
CiteSeer_L3_H64_eps0.2_s1,CiteSeer,fagcn,3,64,0.2,1,0.7545
CiteSeer_L3_H64_eps0.2_s2,CiteSeer,fagcn,3,64,0.2,2,0.7515
