dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,4,0.7103265523910522,0.697493851184845,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,5,0.700441300868988,0.7110836505889893,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,6,0.6969108581542969,0.6936110258102417,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,7,0.6951456069946289,0.7040240168571472,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,8,0.6986761093139648,0.6985527873039246,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.10999999999999965,9,0.7075021862983704,0.6941404938697815,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,0,0.7099735140800476,0.7036710381507874,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,1,0.7055604457855225,0.7087892889976501,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,2,0.6992056369781494,0.6969643235206604,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,3,0.7060900330543518,0.7087892889976501,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,4,0.708737850189209,0.6897282004356384,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,5,0.6986761093139648,0.7027885913848877,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,6,0.6981465220451355,0.6962583661079407,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,7,0.7009708881378174,0.7066713571548462,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,8,0.6965578198432922,0.695552408695221,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.20999999999999974,9,0.7000882625579834,0.6824920773506165,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,0,0.7112091779708862,0.7087892889976501,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,1,0.7007943391799927,0.6997882127761841,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,2,0.6979699730873108,0.7003176808357239,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,3,0.7020300030708313,0.704553484916687,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,4,0.7090908885002136,0.695552408695221,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,5,0.6933804154396057,0.7059653997421265,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,6,0.7034422159194946,0.6980233192443848,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,7,0.6864960193634033,0.6951994299888611,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,8,0.6979699730873108,0.6951994299888611,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.30999999999999983,9,0.7080317735671997,0.6936110258102417,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,0,0.7043247818946838,0.7004941701889038,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,1,0.7050309181213379,0.7047299742698669,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,4,-0.99,0.4099999999999997,2,0.6951456069946289,0.6980233192443848,500,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
