id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Photo,GPRGNN,4,64,0.01,0.0005,500,50,0,0.9451,0.9497,292,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Photo,GPRGNN,4,64,0.01,0.0005,500,50,1,0.9536,0.9392,263,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Photo,GPRGNN,4,64,0.01,0.0005,500,50,2,0.9556,0.9484,259,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Photo,GPRGNN,4,64,0.01,0.0005,500,50,3,0.9575,0.9529,310,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Photo,GPRGNN,4,64,0.01,0.0005,500,50,4,0.9497,0.9431,382,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Photo,GPRGNN,4,64,0.01,0.0005,500,50,5,0.9556,0.9516,327,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Photo,GPRGNN,4,64,0.01,0.0005,500,50,6,0.9549,0.9523,394,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Photo,GPRGNN,4,64,0.01,0.0005,500,50,7,0.9549,0.9516,384,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Photo,GPRGNN,4,64,0.01,0.0005,500,50,8,0.9510,0.9431,363,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Photo,GPRGNN,4,64,0.01,0.0005,500,50,9,0.9556,0.9516,301,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Photo,GPRGNN,4,64,0.01,0.0001,500,50,0,0.9464,0.9484,323,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Photo,GPRGNN,4,64,0.01,0.0001,500,50,1,0.9477,0.9399,237,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Photo,GPRGNN,4,64,0.01,0.0001,500,50,2,0.9418,0.9307,202,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Photo,GPRGNN,4,64,0.01,0.0001,500,50,3,0.9614,0.9569,455,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Photo,GPRGNN,4,64,0.01,0.0001,500,50,4,0.9490,0.9425,293,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s5,Photo,GPRGNN,4,64,0.01,0.0001,500,50,5,0.9516,0.9510,427,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s6,Photo,GPRGNN,4,64,0.01,0.0001,500,50,6,0.9536,0.9503,328,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s7,Photo,GPRGNN,4,64,0.01,0.0001,500,50,7,0.9542,0.9458,351,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s8,Photo,GPRGNN,4,64,0.01,0.0001,500,50,8,0.9562,0.9516,302,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s9,Photo,GPRGNN,4,64,0.01,0.0001,500,50,9,0.9523,0.9510,324,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s0,Photo,GPRGNN,4,64,0.01,0.0,500,50,0,0.9458,0.9510,245,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s1,Photo,GPRGNN,4,64,0.01,0.0,500,50,1,0.9569,0.9503,353,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s2,Photo,GPRGNN,4,64,0.01,0.0,500,50,2,0.9536,0.9458,239,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s3,Photo,GPRGNN,4,64,0.01,0.0,500,50,3,0.9536,0.9497,281,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s4,Photo,GPRGNN,4,64,0.01,0.0,500,50,4,0.9556,0.9477,291,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0_e500_p50_s5,Photo,GPRGNN,4,64,0.01,0.0,500,50,5,0.9542,0.9536,387,lr_wd_seed_batched
