dataset,num_nodes,num_edges,num_features,num_classes,K,a,b,seed,best_val_acc,best_test_acc,epochs_ran,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
CS,18333,163788,6805,15,10,-0.99,-0.6900000000000001,5,0.9593562483787537,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.6900000000000001,6,0.9585379362106323,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.6900000000000001,7,0.954719066619873,0.9552890062332153,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.6900000000000001,8,0.9560829401016235,0.9541984796524048,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.6900000000000001,9,0.957446813583374,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,0,0.9577195644378662,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,1,0.9571740031242371,0.9514721632003784,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,2,0.9552645683288574,0.9582878947257996,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,3,0.9519912600517273,0.9582878947257996,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,4,0.9626295566558838,0.9533805847167969,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,5,0.9579923748970032,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,6,0.9569012522697449,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,7,0.9549918174743652,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,8,0.9549918174743652,0.9533805847167969,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.5900000000000001,9,0.9563556909561157,0.9569247364997864,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,0,0.957446813583374,0.9563794732093811,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,1,0.9579923748970032,0.9528353214263916,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,2,0.9555373787879944,0.9582878947257996,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,3,0.9503546357154846,0.955561637878418,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,4,0.9612656831741333,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,5,0.9588106870651245,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,6,0.9588106870651245,0.9569247364997864,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,7,0.9541735053062439,0.9577426314353943,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,8,0.9552645683288574,0.9514721632003784,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.4900000000000001,9,0.9558101296424866,0.9569247364997864,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,0,0.9569012522697449,0.9541984796524048,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,1,0.9582651257514954,0.952562689781189,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,2,0.9552645683288574,0.9599236845970154,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,3,0.9514456987380981,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,4,0.960447371006012,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,5,0.9569012522697449,0.9552890062332153,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,6,0.9590834975242615,0.9552890062332153,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,7,0.9544462561607361,0.9585605263710022,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,8,0.9569012522697449,0.9541984796524048,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.3900000000000001,9,0.9577195644378662,0.9561068415641785,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,0,0.9569012522697449,0.955561637878418,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,1,0.9579923748970032,0.9531079530715942,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,2,0.9552645683288574,0.9582878947257996,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,3,0.951172947883606,0.9547437429428101,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,4,0.9607201218605042,0.9550163745880127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,5,0.9588106870651245,0.9561068415641785,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,6,0.9599018096923828,0.9563794732093811,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,7,0.9549918174743652,0.9574699997901917,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,8,0.9577195644378662,0.9550163745880127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.29000000000000015,9,0.9571740031242371,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,0,0.9571740031242371,0.9552890062332153,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,1,0.9579923748970032,0.9522900581359863,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,2,0.9552645683288574,0.9596510529518127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,3,0.9514456987380981,0.9569247364997864,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,4,0.9612656831741333,0.9550163745880127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,5,0.9566285014152527,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,6,0.9582651257514954,0.9569247364997864,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,7,0.9544462561607361,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,8,0.9533551335334778,0.9487459063529968,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.19000000000000017,9,0.9555373787879944,0.9563794732093811,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,0,0.9571740031242371,0.955561637878418,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,1,0.9579923748970032,0.951744794845581,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,2,0.9563556909561157,0.9599236845970154,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,3,0.9525368213653564,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,4,0.960174560546875,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,5,0.9566285014152527,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,6,0.9579923748970032,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,7,0.9544462561607361,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,8,0.9560829401016235,0.9522900581359863,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,-0.09000000000000019,9,0.9560829401016235,0.9561068415641785,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,0,0.9577195644378662,0.9547437429428101,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,1,0.9582651257514954,0.9536532163619995,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,2,0.954719066619873,0.9593784213066101,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,3,0.9506273865699768,0.955561637878418,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,4,0.9588106870651245,0.9547437429428101,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,5,0.9596289992332458,0.9563794732093811,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,6,0.9596289992332458,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,7,0.9536279439926147,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,8,0.9566285014152527,0.9528353214263916,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.009999999999999787,9,0.9566285014152527,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,0,0.9563556909561157,0.9541984796524048,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,1,0.9585379362106323,0.9533805847167969,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,2,0.9558101296424866,0.9577426314353943,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,3,0.9522640705108643,0.9552890062332153,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,4,0.9599018096923828,0.9547437429428101,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,5,0.9579923748970032,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,6,0.9615384340286255,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,7,0.954719066619873,0.9563794732093811,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,8,0.9555373787879944,0.9520174264907837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.10999999999999965,9,0.9577195644378662,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,0,0.9560829401016235,0.9531079530715942,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,1,0.957446813583374,0.9522900581359863,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,2,0.9558101296424866,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,3,0.951172947883606,0.9550163745880127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,4,0.9593562483787537,0.9514721632003784,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,5,0.9593562483787537,0.955561637878418,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,6,0.9596289992332458,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,7,0.9541735053062439,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,8,0.9558101296424866,0.9528353214263916,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.20999999999999974,9,0.957446813583374,0.955561637878418,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,0,0.9544462561607361,0.9561068415641785,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,1,0.9579923748970032,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,2,0.9555373787879944,0.9582878947257996,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,3,0.951172947883606,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,4,0.9599018096923828,0.9550163745880127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,5,0.9569012522697449,0.9552890062332153,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,6,0.9593562483787537,0.9547437429428101,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,7,0.9539006948471069,0.9561068415641785,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,8,0.9560829401016235,0.9531079530715942,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.30999999999999983,9,0.9558101296424866,0.9574699997901917,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,0,0.9569012522697449,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,1,0.957446813583374,0.9536532163619995,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,2,0.9541735053062439,0.9596510529518127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,3,0.9522640705108643,0.955561637878418,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,4,0.9585379362106323,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,5,0.9599018096923828,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,6,0.9590834975242615,0.9577426314353943,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,7,0.9525368213653564,0.9574699997901917,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,8,0.9555373787879944,0.9520174264907837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.4099999999999997,9,0.9577195644378662,0.9563794732093811,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,0,0.957446813583374,0.9539258480072021,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,1,0.9577195644378662,0.9541984796524048,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,2,0.9560829401016235,0.9580152630805969,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,3,0.951172947883606,0.9533805847167969,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,4,0.9593562483787537,0.9552890062332153,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,5,0.9593562483787537,0.9547437429428101,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,6,0.9590834975242615,0.9588331580162048,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,7,0.9544462561607361,0.957197368144989,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,8,0.9563556909561157,0.9511995911598206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.5099999999999996,9,0.9585379362106323,0.9550163745880127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,0,0.9566285014152527,0.9531079530715942,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,1,0.957446813583374,0.9536532163619995,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,2,0.954719066619873,0.9574699997901917,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,3,0.9514456987380981,0.9550163745880127,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,4,0.9599018096923828,0.9541984796524048,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,5,0.9596289992332458,0.9566521048545837,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,6,0.9585379362106323,0.9561068415641785,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,7,0.9541735053062439,0.9574699997901917,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,8,0.9563556909561157,0.9522900581359863,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.6099999999999997,9,0.957446813583374,0.9558342695236206,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
CS,18333,163788,6805,15,10,-0.99,0.7099999999999997,0,0.9558101296424866,0.9544711112976074,406,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
