dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
WikiCS,11701,431726,300,10,-0.99,-0.99,4,0.7791407585144043,0.010506065072900608,0.7652984499931336,0.006596902764823835,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.89,4,0.7803278803825379,0.010900600893477925,0.7673507750034332,0.007064527398147445,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.79,4,0.7790277063846588,0.009196898433497065,0.765777325630188,0.00570846414523642,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.6900000000000001,4,0.7817976295948028,0.010932220148889258,0.7685992896556855,0.008004035816240379,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.5900000000000001,4,0.7833804488182068,0.009545898871720209,0.7694202065467834,0.007396157945292983,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.4900000000000001,4,0.7834369719028473,0.011110391195520807,0.7696767628192902,0.008319082868884798,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.3900000000000001,4,0.784284919500351,0.010097056090903698,0.7698990881443024,0.00598362879793391,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.29000000000000015,4,0.7817411005496979,0.011084474260562405,0.7681546092033387,0.007835318441677525,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.19000000000000017,4,0.7840022683143616,0.010619207675503277,0.7700530171394349,0.006837365941367446,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.09000000000000019,4,0.7853589653968811,0.010782257280474876,0.7717461884021759,0.00764063611657941,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.009999999999999787,4,0.7852459073066711,0.011264629171909393,0.7715922713279724,0.007755032842559534,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.10999999999999965,4,0.7841718554496765,0.01220767580760002,0.7698990881443024,0.007839056044993985,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.20999999999999974,4,0.7836065590381622,0.009754519522627191,0.7697280704975128,0.007253755864585864,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.30999999999999983,4,0.7864330172538757,0.010819979601162282,0.7724303126335144,0.00769861570481699,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.4099999999999997,4,0.7858111977577209,0.01273713228434923,0.7714896559715271,0.008488375293492592,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.5099999999999996,4,0.7850763261318207,0.01044733831373073,0.7718659162521362,0.007558365080371251,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.6099999999999997,4,0.7849632620811462,0.009940779648545311,0.7721908509731292,0.007319915360307658,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.7099999999999997,4,0.7843979716300964,0.010160161493229222,0.7700701236724854,0.005964047261313087,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.8099999999999996,4,0.7880723655223847,0.011164893870236054,0.7722250699996949,0.007344174562489417,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.9099999999999995,4,0.7846806228160859,0.01097727844662089,0.7714212357997894,0.0074507179874651035,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.0099999999999996,4,0.7843979716300964,0.010160162819740986,0.7699332952499389,0.0075290364892069035,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.1099999999999997,4,0.784171861410141,0.008933748439949324,0.76996750831604,0.004955100623188889,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.2099999999999993,4,0.7860938370227813,0.011258248966192866,0.7704121887683868,0.006980445818010198,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.3099999999999994,4,0.7857546746730805,0.009904703140536354,0.7706687152385712,0.007446091301600302,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.4099999999999995,4,0.7851328432559967,0.011049825111220891,0.770429265499115,0.0074823689876541,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.5099999999999996,4,0.7867721974849701,0.00958931371772287,0.7707713425159455,0.007760984995944279,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.6099999999999997,4,0.7831543385982513,0.009344249973873781,0.769095265865326,0.00574228554062344,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.7099999999999993,4,0.7841718554496765,0.011242904485861184,0.769454425573349,0.007990865789918991,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.8099999999999994,4,0.7823064029216766,0.008711539088676666,0.7685479700565339,0.0066937524038902085,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.9099999999999995,4,0.783945745229721,0.008990798781402711,0.7698135852813721,0.007832425311180596,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.009999999999999,4,0.7819106996059417,0.00997478507853037,0.7680519998073578,0.008247663688298618,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.1099999999999994,4,0.7809496998786927,0.008754721431653742,0.7693688988685607,0.006824527561200138,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.209999999999999,4,0.7845110356807709,0.009894372233297737,0.7694031119346618,0.006740783954753718,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.3099999999999996,4,0.7830412685871124,0.009810050554627876,0.7687018990516663,0.008537078549988454,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.4099999999999993,4,0.7808366298675538,0.009513210903130629,0.7673849821090698,0.006345781880581159,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.509999999999999,4,0.7808366417884827,0.010374446159822462,0.7671968579292298,0.00827067852895663,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.6099999999999994,4,0.7834369838237762,0.01113623577326652,0.7680348873138427,0.008377941512316037,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.709999999999999,4,0.7801582872867584,0.009789343374389461,0.7684282660484314,0.008348541974415962,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.8099999999999987,4,0.775805538892746,0.00951035698455478,0.7627672374248504,0.006839603610175646,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.9099999999999993,4,0.776823079586029,0.011576197585649175,0.7653839528560639,0.007108176827964338,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.009999999999999,4,0.7810062229633331,0.011069328462441224,0.7677270412445069,0.006401755015856502,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.1099999999999985,4,0.7818541586399078,0.009591488133019275,0.7693518102169037,0.006229836750119263,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.209999999999999,4,0.7759751379489899,0.008261972170340203,0.7635368525981903,0.005234231314396228,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.3099999999999987,4,0.7768230676651001,0.010095802233191894,0.7639815211296082,0.007282657563629548,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.4099999999999984,4,0.7781232357025146,0.010384304079966863,0.7638104975223541,0.006757654934885711,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.509999999999999,4,0.7806105196475983,0.010498155037375188,0.765281343460083,0.008144659693125948,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.6099999999999985,4,0.7756924867630005,0.009965179281693486,0.7631948053836822,0.007179585633689001,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.709999999999999,4,0.7815149784088135,0.010266704442066567,0.7652300298213959,0.006135607962169273,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.8099999999999987,4,0.7772753059864044,0.009415121258554612,0.7636736810207367,0.007372381799968305,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,3.9099999999999984,4,0.778405886888504,0.01000422458271611,0.7656404972076416,0.007390726982718647,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.89,-0.99,4,0.7808931648731232,0.011771643489750216,0.7670942425727845,0.007677911132782605,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.89,-0.89,4,0.7815149784088135,0.010371989636646472,0.7678296625614166,0.008320905507002898,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.89,-0.79,4,0.7849632620811462,0.011031729170302493,0.7714383482933045,0.008511338695336873,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.89,-0.6900000000000001,4,0.7829847455024719,0.012162173475634275,0.7703950703144073,0.006611611819448883,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.89,-0.5900000000000001,4,0.7846806168556213,0.011891155954339152,0.7716948866844178,0.007871902255214336,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.89,-0.4900000000000001,4,0.7866591334342956,0.01158557542075274,0.7725158214569092,0.00830338238634165,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.89,-0.3900000000000001,4,0.7866026103496552,0.010081377776714811,0.7724645137786865,0.006500502007581438,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
