id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Photo,GPRGNN,4,64,0.01,0.0005,500,50,0,0.9634,0.9359,322,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Photo,GPRGNN,4,64,0.01,0.0005,500,50,1,0.9634,0.9412,309,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Photo,GPRGNN,4,64,0.01,0.0005,500,50,2,0.9608,0.9359,283,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Photo,GPRGNN,4,64,0.01,0.0005,500,50,3,0.9621,0.9359,273,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Photo,GPRGNN,4,64,0.01,0.0005,500,50,4,0.9647,0.9425,442,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Photo,GPRGNN,4,64,0.01,0.0005,500,50,5,0.9608,0.9359,260,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Photo,GPRGNN,4,64,0.01,0.0005,500,50,6,0.9608,0.9425,278,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Photo,GPRGNN,4,64,0.01,0.0005,500,50,7,0.9660,0.9386,366,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Photo,GPRGNN,4,64,0.01,0.0005,500,50,8,0.9608,0.9386,354,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Photo,GPRGNN,4,64,0.01,0.0005,500,50,9,0.9660,0.9451,295,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Photo,GPRGNN,4,64,0.01,0.0001,500,50,0,0.9621,0.9399,348,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Photo,GPRGNN,4,64,0.01,0.0001,500,50,1,0.9621,0.9373,291,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Photo,GPRGNN,4,64,0.01,0.0001,500,50,2,0.9660,0.9438,392,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Photo,GPRGNN,4,64,0.01,0.0001,500,50,3,0.9647,0.9451,322,lr_wd_seed_batched
Photo_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Photo,GPRGNN,4,64,0.01,0.0001,500,50,4,0.9699,0.9438,403,lr_wd_seed_batched
