dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
WikiCS,11701,431726,300,10,-0.99,-0.99,4,0.8190598309040069,0.0034411703398311566,0.790435516834259,0.003879695777280214,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.89,4,0.8186324715614319,0.0026701733413112536,0.7899231374263763,0.0020566274749967564,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.79,4,0.8191452920436859,0.0014403645673049077,0.7918872714042664,0.002859209552006813,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.6900000000000001,4,0.820170933008194,0.0033801270841477306,0.793680614233017,0.003483527763799669,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.5900000000000001,4,0.824444442987442,0.004957264867343694,0.7933390259742736,0.004935330283218957,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.4900000000000001,4,0.8262393057346344,0.003804136016730793,0.795644748210907,0.0042536036369532374,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.3900000000000001,4,0.8292307674884796,0.004287163837862052,0.7988044381141662,0.0026788054268346863,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.29000000000000015,4,0.8298290550708771,0.004089184547681963,0.7994022250175477,0.003711581748370742,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.19000000000000017,4,0.8300000011920929,0.005343756364085826,0.8002561926841736,0.003995451106661585,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,-0.09000000000000019,4,0.829914528131485,0.00626910157431991,0.7977796792984009,0.004689852181289175,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.009999999999999787,4,0.8330769062042236,0.0022304244267488302,0.800683182477951,0.0029631740964409328,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.10999999999999965,4,0.8323076903820038,0.003540561593794207,0.8019641399383545,0.0036120064389855732,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.20999999999999974,4,0.8325640916824341,0.002996337682938427,0.8045260488986969,0.0018493872611081061,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.30999999999999983,4,0.8323076844215394,0.004130962301640601,0.8026473164558411,0.004361950988348359,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.4099999999999997,4,0.8326495707035064,0.0016126443558799547,0.8017933368682861,0.002305715172434482,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.5099999999999996,4,0.8324786245822906,0.003265805625713852,0.8034158885478974,0.003280842968421978,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.6099999999999997,4,0.8315384566783905,0.0023701659743659807,0.8007685720920563,0.002534739694648419,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.7099999999999997,4,0.8318803369998932,0.0014327422920821392,0.8023911237716674,0.0025390370684418642,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.8099999999999996,4,0.8323076963424683,0.0019035005061854035,0.8025619208812713,0.0038152615892566516,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,0.9099999999999995,4,0.832136744260788,0.002423498832308249,0.8030743062496185,0.003525164394590363,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.0099999999999996,4,0.832136744260788,0.002708202970468911,0.8046114444732666,0.003411620356912112,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.1099999999999997,4,0.8337606847286224,0.003293644155952671,0.8069171607494354,0.0027126191237941497,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.2099999999999993,4,0.8322222054004669,0.0016239288606365969,0.8039282739162446,0.0034414054615884487,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.3099999999999994,4,0.8344444394111633,0.002095327815533921,0.8044406533241272,0.004387779469660967,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.4099999999999995,4,0.833247858285904,0.002605084937778382,0.8058070063591003,0.003860850001839948,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.5099999999999996,4,0.8341025650501251,0.002460886056354181,0.8062339901924134,0.0038655716394479993,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.6099999999999997,4,0.8335042655467987,0.0029558344559680663,0.8053800165653229,0.005270464652273372,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.7099999999999993,4,0.8331623852252961,0.0025867889049888946,0.8052092313766479,0.0026028534426027444,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.8099999999999994,4,0.8330769181251526,0.002024391934011427,0.8032450914382935,0.004340986148910513,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,1.9099999999999995,4,0.8335042655467987,0.0031934298877226565,0.8035012900829315,0.007419733819701326,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.009999999999999,4,0.8333333253860473,0.002162238650245802,0.8029889047145844,0.005292549024700651,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.1099999999999994,4,0.8339316189289093,0.0020953265998732446,0.8034158945083618,0.0025845839727150384,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.209999999999999,4,0.8342734932899475,0.002002627621128304,0.8052946209907532,0.0035826121443718623,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.3099999999999996,4,0.8338461458683014,0.0024830591096989766,0.8049530386924744,0.004099059850016427,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
WikiCS,11701,431726,300,10,-0.99,2.4099999999999993,4,0.8349572598934174,0.002605077115505328,0.803245085477829,0.005680042494981504,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
