id,dataset,model,depth,hidden,eps,seed,test_acc
Photo_L4_H32_epsna_s1,Photo,mlp,4,32,na,1,0.7425
Photo_L4_H32_epsna_s2,Photo,mlp,4,32,na,2,0.6824
Photo_L4_H64_epsna_s0,Photo,mlp,4,64,na,0,0.8712
Photo_L4_H64_epsna_s1,Photo,mlp,4,64,na,1,0.7752
Photo_L4_H64_epsna_s2,Photo,mlp,4,64,na,2,0.8876
Texas_L2_H16_epsna_s0,Texas,mlp,2,16,na,0,0.7632
Texas_L2_H16_epsna_s1,Texas,mlp,2,16,na,1,0.7895
Texas_L2_H16_epsna_s2,Texas,mlp,2,16,na,2,0.7105
Texas_L2_H32_epsna_s0,Texas,mlp,2,32,na,0,0.7895
Texas_L2_H32_epsna_s1,Texas,mlp,2,32,na,1,0.8158
Texas_L2_H32_epsna_s2,Texas,mlp,2,32,na,2,0.7105
Texas_L2_H64_epsna_s0,Texas,mlp,2,64,na,0,0.8421
Texas_L2_H64_epsna_s1,Texas,mlp,2,64,na,1,0.8158
Texas_L2_H64_epsna_s2,Texas,mlp,2,64,na,2,0.7368
Texas_L3_H16_epsna_s0,Texas,mlp,3,16,na,0,0.7895
Texas_L3_H16_epsna_s1,Texas,mlp,3,16,na,1,0.7632
Texas_L3_H16_epsna_s2,Texas,mlp,3,16,na,2,0.6579
Texas_L3_H32_epsna_s0,Texas,mlp,3,32,na,0,0.8158
Texas_L3_H32_epsna_s1,Texas,mlp,3,32,na,1,0.8421
Texas_L3_H32_epsna_s2,Texas,mlp,3,32,na,2,0.6579
Texas_L3_H64_epsna_s0,Texas,mlp,3,64,na,0,0.8158
Texas_L3_H64_epsna_s1,Texas,mlp,3,64,na,1,0.8947
Texas_L3_H64_epsna_s2,Texas,mlp,3,64,na,2,0.7632
Texas_L4_H16_epsna_s0,Texas,mlp,4,16,na,0,0.4474
Texas_L4_H16_epsna_s1,Texas,mlp,4,16,na,1,0.5263
Texas_L4_H16_epsna_s2,Texas,mlp,4,16,na,2,0.5263
Texas_L4_H32_epsna_s0,Texas,mlp,4,32,na,0,0.7895
Texas_L4_H32_epsna_s1,Texas,mlp,4,32,na,1,0.8158
Texas_L4_H32_epsna_s2,Texas,mlp,4,32,na,2,0.7368
Texas_L4_H64_epsna_s0,Texas,mlp,4,64,na,0,0.8421
Texas_L4_H64_epsna_s1,Texas,mlp,4,64,na,1,0.8158
Texas_L4_H64_epsna_s2,Texas,mlp,4,64,na,2,0.7105
Chameleon_L2_H16_epsna_s0,Chameleon,mlp,2,16,na,0,0.5658
Chameleon_L2_H16_epsna_s1,Chameleon,mlp,2,16,na,1,0.4781
Chameleon_L2_H16_epsna_s2,Chameleon,mlp,2,16,na,2,0.4737
Chameleon_L2_H32_epsna_s0,Chameleon,mlp,2,32,na,0,0.5417
Chameleon_L2_H32_epsna_s1,Chameleon,mlp,2,32,na,1,0.4890
Chameleon_L2_H32_epsna_s2,Chameleon,mlp,2,32,na,2,0.4496
Chameleon_L2_H64_epsna_s0,Chameleon,mlp,2,64,na,0,0.5395
Chameleon_L2_H64_epsna_s1,Chameleon,mlp,2,64,na,1,0.4956
Chameleon_L2_H64_epsna_s2,Chameleon,mlp,2,64,na,2,0.4759
Chameleon_L3_H16_epsna_s0,Chameleon,mlp,3,16,na,0,0.5658
Chameleon_L3_H16_epsna_s1,Chameleon,mlp,3,16,na,1,0.4715
Chameleon_L3_H16_epsna_s2,Chameleon,mlp,3,16,na,2,0.5066
Chameleon_L3_H32_epsna_s0,Chameleon,mlp,3,32,na,0,0.5439
Chameleon_L3_H32_epsna_s1,Chameleon,mlp,3,32,na,1,0.4671
Chameleon_L3_H32_epsna_s2,Chameleon,mlp,3,32,na,2,0.4978
Chameleon_L3_H64_epsna_s0,Chameleon,mlp,3,64,na,0,0.5680
Chameleon_L3_H64_epsna_s1,Chameleon,mlp,3,64,na,1,0.4693
Chameleon_L3_H64_epsna_s2,Chameleon,mlp,3,64,na,2,0.5000
Chameleon_L4_H16_epsna_s0,Chameleon,mlp,4,16,na,0,0.5241
Chameleon_L4_H16_epsna_s1,Chameleon,mlp,4,16,na,1,0.4320
Chameleon_L4_H16_epsna_s2,Chameleon,mlp,4,16,na,2,0.4320
Chameleon_L4_H32_epsna_s0,Chameleon,mlp,4,32,na,0,0.5219
Chameleon_L4_H32_epsna_s1,Chameleon,mlp,4,32,na,1,0.3969
Chameleon_L4_H32_epsna_s2,Chameleon,mlp,4,32,na,2,0.4759
Chameleon_L4_H64_epsna_s0,Chameleon,mlp,4,64,na,0,0.5439
Chameleon_L4_H64_epsna_s1,Chameleon,mlp,4,64,na,1,0.4671
Chameleon_L4_H64_epsna_s2,Chameleon,mlp,4,64,na,2,0.4232
CiteSeer_L2_H16_epsna_s0,CiteSeer,mlp,2,16,na,0,0.7237
CiteSeer_L2_H16_epsna_s1,CiteSeer,mlp,2,16,na,1,0.7177
CiteSeer_L2_H16_epsna_s2,CiteSeer,mlp,2,16,na,2,0.7132
CiteSeer_L2_H32_epsna_s0,CiteSeer,mlp,2,32,na,0,0.7222
CiteSeer_L2_H32_epsna_s1,CiteSeer,mlp,2,32,na,1,0.7387
CiteSeer_L2_H32_epsna_s2,CiteSeer,mlp,2,32,na,2,0.7402
CiteSeer_L2_H64_epsna_s0,CiteSeer,mlp,2,64,na,0,0.7267
CiteSeer_L2_H64_epsna_s1,CiteSeer,mlp,2,64,na,1,0.7222
CiteSeer_L2_H64_epsna_s2,CiteSeer,mlp,2,64,na,2,0.7387
CiteSeer_L3_H16_epsna_s0,CiteSeer,mlp,3,16,na,0,0.7057
CiteSeer_L3_H16_epsna_s1,CiteSeer,mlp,3,16,na,1,0.7117
CiteSeer_L3_H16_epsna_s2,CiteSeer,mlp,3,16,na,2,0.7042
CiteSeer_L3_H32_epsna_s0,CiteSeer,mlp,3,32,na,0,0.7252
CiteSeer_L3_H32_epsna_s1,CiteSeer,mlp,3,32,na,1,0.7192
CiteSeer_L3_H32_epsna_s2,CiteSeer,mlp,3,32,na,2,0.7102
CiteSeer_L3_H64_epsna_s0,CiteSeer,mlp,3,64,na,0,0.7282
CiteSeer_L3_H64_epsna_s1,CiteSeer,mlp,3,64,na,1,0.7402
CiteSeer_L3_H64_epsna_s2,CiteSeer,mlp,3,64,na,2,0.7387
CiteSeer_L4_H16_epsna_s0,CiteSeer,mlp,4,16,na,0,0.6667
CiteSeer_L4_H16_epsna_s1,CiteSeer,mlp,4,16,na,1,0.5811
CiteSeer_L4_H16_epsna_s2,CiteSeer,mlp,4,16,na,2,0.5886
CiteSeer_L4_H32_epsna_s0,CiteSeer,mlp,4,32,na,0,0.6712
CiteSeer_L4_H32_epsna_s1,CiteSeer,mlp,4,32,na,1,0.6907
CiteSeer_L4_H32_epsna_s2,CiteSeer,mlp,4,32,na,2,0.7057
CiteSeer_L4_H64_epsna_s0,CiteSeer,mlp,4,64,na,0,0.7072
CiteSeer_L4_H64_epsna_s1,CiteSeer,mlp,4,64,na,1,0.7342
CiteSeer_L4_H64_epsna_s2,CiteSeer,mlp,4,64,na,2,0.7117
Computers_L2_H16_epsna_s0,Computers,mlp,2,16,na,0,0.6928
Computers_L2_H16_epsna_s1,Computers,mlp,2,16,na,1,0.7321
Computers_L2_H16_epsna_s2,Computers,mlp,2,16,na,2,0.4286
Computers_L2_H32_epsna_s0,Computers,mlp,2,32,na,0,0.7921
Computers_L2_H32_epsna_s1,Computers,mlp,2,32,na,1,0.7746
Computers_L2_H32_epsna_s2,Computers,mlp,2,32,na,2,0.7863
Computers_L2_H64_epsna_s0,Computers,mlp,2,64,na,0,0.8451
Computers_L2_H64_epsna_s1,Computers,mlp,2,64,na,1,0.8059
Computers_L2_H64_epsna_s2,Computers,mlp,2,64,na,2,0.8404
Computers_L3_H16_epsna_s0,Computers,mlp,3,16,na,0,0.4169
Computers_L3_H16_epsna_s1,Computers,mlp,3,16,na,1,0.6888
Computers_L3_H16_epsna_s2,Computers,mlp,3,16,na,2,0.6721
Computers_L3_H32_epsna_s0,Computers,mlp,3,32,na,0,0.7092
Computers_L3_H32_epsna_s1,Computers,mlp,3,32,na,1,0.6663
Computers_L3_H32_epsna_s2,Computers,mlp,3,32,na,2,0.7499
Computers_L3_H64_epsna_s0,Computers,mlp,3,64,na,0,0.7968
Computers_L3_H64_epsna_s1,Computers,mlp,3,64,na,1,0.7837
Computers_L3_H64_epsna_s2,Computers,mlp,3,64,na,2,0.7819
Computers_L4_H16_epsna_s0,Computers,mlp,4,16,na,0,0.6892
Computers_L4_H16_epsna_s1,Computers,mlp,4,16,na,1,0.3766
Computers_L4_H16_epsna_s2,Computers,mlp,4,16,na,2,0.4264
Computers_L4_H32_epsna_s0,Computers,mlp,4,32,na,0,0.6928
Computers_L4_H32_epsna_s1,Computers,mlp,4,32,na,1,0.6805
Computers_L4_H32_epsna_s2,Computers,mlp,4,32,na,2,0.3770
Computers_L4_H64_epsna_s0,Computers,mlp,4,64,na,0,0.7514
Computers_L4_H64_epsna_s1,Computers,mlp,4,64,na,1,0.6903
Computers_L4_H64_epsna_s2,Computers,mlp,4,64,na,2,0.7626
CS_L2_H16_epsna_s0,CS,mlp,2,16,na,0,0.9283
CS_L2_H16_epsna_s1,CS,mlp,2,16,na,1,0.9324
CS_L2_H16_epsna_s2,CS,mlp,2,16,na,2,0.9286
CS_L2_H32_epsna_s0,CS,mlp,2,32,na,0,0.9387
CS_L2_H32_epsna_s1,CS,mlp,2,32,na,1,0.9436
CS_L2_H32_epsna_s2,CS,mlp,2,32,na,2,0.9457
CS_L2_H64_epsna_s0,CS,mlp,2,64,na,0,0.9387
CS_L2_H64_epsna_s1,CS,mlp,2,64,na,1,0.9463
CS_L2_H64_epsna_s2,CS,mlp,2,64,na,2,0.9474
CS_L3_H16_epsna_s0,CS,mlp,3,16,na,0,0.8631
CS_L3_H16_epsna_s1,CS,mlp,3,16,na,1,0.8751
CS_L3_H16_epsna_s2,CS,mlp,3,16,na,2,0.8585
CS_L3_H32_epsna_s0,CS,mlp,3,32,na,0,0.9155
CS_L3_H32_epsna_s1,CS,mlp,3,32,na,1,0.9286
CS_L3_H32_epsna_s2,CS,mlp,3,32,na,2,0.9286
CS_L3_H64_epsna_s0,CS,mlp,3,64,na,0,0.9294
CS_L3_H64_epsna_s1,CS,mlp,3,64,na,1,0.9427
CS_L3_H64_epsna_s2,CS,mlp,3,64,na,2,0.9400
CS_L4_H16_epsna_s0,CS,mlp,4,16,na,0,0.7331
CS_L4_H16_epsna_s1,CS,mlp,4,16,na,1,0.7001
CS_L4_H16_epsna_s2,CS,mlp,4,16,na,2,0.7827
CS_L4_H32_epsna_s0,CS,mlp,4,32,na,0,0.8648
CS_L4_H32_epsna_s1,CS,mlp,4,32,na,1,0.8830
CS_L4_H32_epsna_s2,CS,mlp,4,32,na,2,0.8732
CS_L4_H64_epsna_s0,CS,mlp,4,64,na,0,0.9291
CS_L4_H64_epsna_s1,CS,mlp,4,64,na,1,0.9128
CS_L4_H64_epsna_s2,CS,mlp,4,64,na,2,0.9329
Cornell_L2_H16_epsna_s0,Cornell,mlp,2,16,na,0,0.8158
Cornell_L2_H16_epsna_s1,Cornell,mlp,2,16,na,1,0.7895
Cornell_L2_H16_epsna_s2,Cornell,mlp,2,16,na,2,0.8158
Cornell_L2_H32_epsna_s0,Cornell,mlp,2,32,na,0,0.8421
Cornell_L2_H32_epsna_s1,Cornell,mlp,2,32,na,1,0.7895
Cornell_L2_H32_epsna_s2,Cornell,mlp,2,32,na,2,0.8684
Cornell_L2_H64_epsna_s0,Cornell,mlp,2,64,na,0,0.7895
Cornell_L2_H64_epsna_s1,Cornell,mlp,2,64,na,1,0.7632
Cornell_L2_H64_epsna_s2,Cornell,mlp,2,64,na,2,0.7895
Cornell_L3_H16_epsna_s0,Cornell,mlp,3,16,na,0,0.8421
Cornell_L3_H16_epsna_s1,Cornell,mlp,3,16,na,1,0.7632
Cornell_L3_H16_epsna_s2,Cornell,mlp,3,16,na,2,0.8158
Cornell_L3_H32_epsna_s0,Cornell,mlp,3,32,na,0,0.8158
Cornell_L3_H32_epsna_s1,Cornell,mlp,3,32,na,1,0.8158
Cornell_L3_H32_epsna_s2,Cornell,mlp,3,32,na,2,0.7895
Cornell_L3_H64_epsna_s0,Cornell,mlp,3,64,na,0,0.8421
Cornell_L3_H64_epsna_s1,Cornell,mlp,3,64,na,1,0.8158
Cornell_L3_H64_epsna_s2,Cornell,mlp,3,64,na,2,0.7632
Cornell_L4_H16_epsna_s0,Cornell,mlp,4,16,na,0,0.8158
Cornell_L4_H16_epsna_s1,Cornell,mlp,4,16,na,1,0.6316
Cornell_L4_H16_epsna_s2,Cornell,mlp,4,16,na,2,0.4474
Cornell_L4_H32_epsna_s0,Cornell,mlp,4,32,na,0,0.8158
Cornell_L4_H32_epsna_s1,Cornell,mlp,4,32,na,1,0.7368
Cornell_L4_H32_epsna_s2,Cornell,mlp,4,32,na,2,0.8158
Cornell_L4_H64_epsna_s0,Cornell,mlp,4,64,na,0,0.8421
Cornell_L4_H64_epsna_s1,Cornell,mlp,4,64,na,1,0.7895
Cornell_L4_H64_epsna_s2,Cornell,mlp,4,64,na,2,0.8158
Wisconsin_L2_H16_epsna_s0,Wisconsin,mlp,2,16,na,0,0.8824
Wisconsin_L2_H16_epsna_s1,Wisconsin,mlp,2,16,na,1,0.8039
Wisconsin_L2_H16_epsna_s2,Wisconsin,mlp,2,16,na,2,0.8627
Wisconsin_L2_H32_epsna_s0,Wisconsin,mlp,2,32,na,0,0.8824
Wisconsin_L2_H32_epsna_s1,Wisconsin,mlp,2,32,na,1,0.7843
Wisconsin_L2_H32_epsna_s2,Wisconsin,mlp,2,32,na,2,0.8627
Wisconsin_L2_H64_epsna_s0,Wisconsin,mlp,2,64,na,0,0.8627
Wisconsin_L2_H64_epsna_s1,Wisconsin,mlp,2,64,na,1,0.8039
Wisconsin_L2_H64_epsna_s2,Wisconsin,mlp,2,64,na,2,0.8824
Wisconsin_L3_H16_epsna_s0,Wisconsin,mlp,3,16,na,0,0.7647
Wisconsin_L3_H16_epsna_s1,Wisconsin,mlp,3,16,na,1,0.7843
Wisconsin_L3_H16_epsna_s2,Wisconsin,mlp,3,16,na,2,0.7843
Wisconsin_L3_H32_epsna_s0,Wisconsin,mlp,3,32,na,0,0.8627
Wisconsin_L3_H32_epsna_s1,Wisconsin,mlp,3,32,na,1,0.8039
Wisconsin_L3_H32_epsna_s2,Wisconsin,mlp,3,32,na,2,0.8627
Wisconsin_L3_H64_epsna_s0,Wisconsin,mlp,3,64,na,0,0.7843
Wisconsin_L3_H64_epsna_s1,Wisconsin,mlp,3,64,na,1,0.7843
Wisconsin_L3_H64_epsna_s2,Wisconsin,mlp,3,64,na,2,0.8627
Wisconsin_L4_H16_epsna_s0,Wisconsin,mlp,4,16,na,0,0.6667
Wisconsin_L4_H16_epsna_s1,Wisconsin,mlp,4,16,na,1,0.6863
Wisconsin_L4_H16_epsna_s2,Wisconsin,mlp,4,16,na,2,0.7647
Wisconsin_L4_H32_epsna_s0,Wisconsin,mlp,4,32,na,0,0.8627
Wisconsin_L4_H32_epsna_s1,Wisconsin,mlp,4,32,na,1,0.8039
Wisconsin_L4_H32_epsna_s2,Wisconsin,mlp,4,32,na,2,0.8627
Wisconsin_L4_H64_epsna_s0,Wisconsin,mlp,4,64,na,0,0.7647
Wisconsin_L4_H64_epsna_s1,Wisconsin,mlp,4,64,na,1,0.7843
Wisconsin_L4_H64_epsna_s2,Wisconsin,mlp,4,64,na,2,0.8824
Actor_L2_H16_epsna_s0,Actor,mlp,2,16,na,0,0.3500
Actor_L2_H16_epsna_s1,Actor,mlp,2,16,na,1,0.3487
Actor_L2_H16_epsna_s2,Actor,mlp,2,16,na,2,0.3625
Actor_L2_H32_epsna_s0,Actor,mlp,2,32,na,0,0.3401
Actor_L2_H32_epsna_s1,Actor,mlp,2,32,na,1,0.3500
Actor_L2_H32_epsna_s2,Actor,mlp,2,32,na,2,0.3572
Actor_L2_H64_epsna_s0,Actor,mlp,2,64,na,0,0.3414
Actor_L2_H64_epsna_s1,Actor,mlp,2,64,na,1,0.3507
Actor_L2_H64_epsna_s2,Actor,mlp,2,64,na,2,0.3618
Actor_L3_H16_epsna_s0,Actor,mlp,3,16,na,0,0.3717
Actor_L3_H16_epsna_s1,Actor,mlp,3,16,na,1,0.3618
Actor_L3_H16_epsna_s2,Actor,mlp,3,16,na,2,0.3743
Actor_L3_H32_epsna_s0,Actor,mlp,3,32,na,0,0.3572
Actor_L3_H32_epsna_s1,Actor,mlp,3,32,na,1,0.3395
Actor_L3_H32_epsna_s2,Actor,mlp,3,32,na,2,0.3724
Actor_L3_H64_epsna_s0,Actor,mlp,3,64,na,0,0.3513
Actor_L3_H64_epsna_s1,Actor,mlp,3,64,na,1,0.3480
Actor_L3_H64_epsna_s2,Actor,mlp,3,64,na,2,0.3651
Actor_L4_H16_epsna_s0,Actor,mlp,4,16,na,0,0.3638
Actor_L4_H16_epsna_s1,Actor,mlp,4,16,na,1,0.3796
Actor_L4_H16_epsna_s2,Actor,mlp,4,16,na,2,0.3862
Actor_L4_H32_epsna_s0,Actor,mlp,4,32,na,0,0.3678
Actor_L4_H32_epsna_s1,Actor,mlp,4,32,na,1,0.3559
Actor_L4_H32_epsna_s2,Actor,mlp,4,32,na,2,0.3697
Actor_L4_H64_epsna_s0,Actor,mlp,4,64,na,0,0.3599
Actor_L4_H64_epsna_s1,Actor,mlp,4,64,na,1,0.3684
Actor_L4_H64_epsna_s2,Actor,mlp,4,64,na,2,0.3783
Squirrel_L2_H16_epsna_s0,Squirrel,mlp,2,16,na,0,0.3497
Squirrel_L2_H16_epsna_s1,Squirrel,mlp,2,16,na,1,0.3583
Squirrel_L2_H16_epsna_s2,Squirrel,mlp,2,16,na,2,0.3525
Squirrel_L2_H32_epsna_s0,Squirrel,mlp,2,32,na,0,0.3391
Squirrel_L2_H32_epsna_s1,Squirrel,mlp,2,32,na,1,0.3372
Squirrel_L2_H32_epsna_s2,Squirrel,mlp,2,32,na,2,0.3420
Squirrel_L2_H64_epsna_s0,Squirrel,mlp,2,64,na,0,0.3516
Squirrel_L2_H64_epsna_s1,Squirrel,mlp,2,64,na,1,0.3295
Squirrel_L2_H64_epsna_s2,Squirrel,mlp,2,64,na,2,0.3439
Squirrel_L3_H16_epsna_s0,Squirrel,mlp,3,16,na,0,0.3362
Squirrel_L3_H16_epsna_s1,Squirrel,mlp,3,16,na,1,0.3545
Squirrel_L3_H16_epsna_s2,Squirrel,mlp,3,16,na,2,0.3276
Squirrel_L3_H32_epsna_s0,Squirrel,mlp,3,32,na,0,0.3372
Squirrel_L3_H32_epsna_s1,Squirrel,mlp,3,32,na,1,0.3545
Squirrel_L3_H32_epsna_s2,Squirrel,mlp,3,32,na,2,0.3218
Squirrel_L3_H64_epsna_s0,Squirrel,mlp,3,64,na,0,0.3362
Squirrel_L3_H64_epsna_s1,Squirrel,mlp,3,64,na,1,0.3535
Squirrel_L3_H64_epsna_s2,Squirrel,mlp,3,64,na,2,0.3650
Squirrel_L4_H16_epsna_s0,Squirrel,mlp,4,16,na,0,0.3343
Squirrel_L4_H16_epsna_s1,Squirrel,mlp,4,16,na,1,0.3506
Squirrel_L4_H16_epsna_s2,Squirrel,mlp,4,16,na,2,0.3381
Squirrel_L4_H32_epsna_s0,Squirrel,mlp,4,32,na,0,0.3564
Squirrel_L4_H32_epsna_s1,Squirrel,mlp,4,32,na,1,0.3314
Squirrel_L4_H32_epsna_s2,Squirrel,mlp,4,32,na,2,0.3343
Squirrel_L4_H64_epsna_s0,Squirrel,mlp,4,64,na,0,0.3353
Squirrel_L4_H64_epsna_s1,Squirrel,mlp,4,64,na,1,0.3343
Squirrel_L4_H64_epsna_s2,Squirrel,mlp,4,64,na,2,0.3218
Minesweeper_L2_H16_epsna_s0,Minesweeper,mlp,2,16,na,0,0.7905
Minesweeper_L2_H16_epsna_s1,Minesweeper,mlp,2,16,na,1,0.7985
Minesweeper_L2_H16_epsna_s2,Minesweeper,mlp,2,16,na,2,0.7965
Minesweeper_L2_H32_epsna_s0,Minesweeper,mlp,2,32,na,0,0.7905
Minesweeper_L2_H32_epsna_s1,Minesweeper,mlp,2,32,na,1,0.7985
Minesweeper_L2_H32_epsna_s2,Minesweeper,mlp,2,32,na,2,0.7965
Minesweeper_L2_H64_epsna_s0,Minesweeper,mlp,2,64,na,0,0.7905
Minesweeper_L2_H64_epsna_s1,Minesweeper,mlp,2,64,na,1,0.7985
Minesweeper_L2_H64_epsna_s2,Minesweeper,mlp,2,64,na,2,0.7965
Minesweeper_L3_H16_epsna_s0,Minesweeper,mlp,3,16,na,0,0.7905
Minesweeper_L3_H16_epsna_s1,Minesweeper,mlp,3,16,na,1,0.7985
Minesweeper_L3_H16_epsna_s2,Minesweeper,mlp,3,16,na,2,0.7965
Minesweeper_L3_H32_epsna_s0,Minesweeper,mlp,3,32,na,0,0.7905
Minesweeper_L3_H32_epsna_s1,Minesweeper,mlp,3,32,na,1,0.7985
Minesweeper_L3_H32_epsna_s2,Minesweeper,mlp,3,32,na,2,0.7965
Minesweeper_L3_H64_epsna_s0,Minesweeper,mlp,3,64,na,0,0.7905
Minesweeper_L3_H64_epsna_s1,Minesweeper,mlp,3,64,na,1,0.7985
Minesweeper_L3_H64_epsna_s2,Minesweeper,mlp,3,64,na,2,0.7965
Minesweeper_L4_H16_epsna_s0,Minesweeper,mlp,4,16,na,0,0.7905
Minesweeper_L4_H16_epsna_s1,Minesweeper,mlp,4,16,na,1,0.7985
Minesweeper_L4_H16_epsna_s2,Minesweeper,mlp,4,16,na,2,0.7965
Minesweeper_L4_H32_epsna_s0,Minesweeper,mlp,4,32,na,0,0.7905
Minesweeper_L4_H32_epsna_s1,Minesweeper,mlp,4,32,na,1,0.7985
Minesweeper_L4_H32_epsna_s2,Minesweeper,mlp,4,32,na,2,0.7965
Minesweeper_L4_H64_epsna_s0,Minesweeper,mlp,4,64,na,0,0.7905
Minesweeper_L4_H64_epsna_s1,Minesweeper,mlp,4,64,na,1,0.7985
Minesweeper_L4_H64_epsna_s2,Minesweeper,mlp,4,64,na,2,0.7965
Tolokers_L2_H16_epsna_s0,Tolokers,mlp,2,16,na,0,0.7828
Tolokers_L2_H16_epsna_s1,Tolokers,mlp,2,16,na,1,0.7718
Tolokers_L2_H16_epsna_s2,Tolokers,mlp,2,16,na,2,0.7952
Tolokers_L2_H32_epsna_s0,Tolokers,mlp,2,32,na,0,0.7828
Tolokers_L2_H32_epsna_s1,Tolokers,mlp,2,32,na,1,0.7718
Tolokers_L2_H32_epsna_s2,Tolokers,mlp,2,32,na,2,0.7952
Tolokers_L2_H64_epsna_s0,Tolokers,mlp,2,64,na,0,0.7828
Tolokers_L2_H64_epsna_s1,Tolokers,mlp,2,64,na,1,0.7718
Tolokers_L2_H64_epsna_s2,Tolokers,mlp,2,64,na,2,0.7952
Tolokers_L3_H16_epsna_s0,Tolokers,mlp,3,16,na,0,0.7828
Tolokers_L3_H16_epsna_s1,Tolokers,mlp,3,16,na,1,0.7718
Tolokers_L3_H16_epsna_s2,Tolokers,mlp,3,16,na,2,0.7952
Tolokers_L3_H32_epsna_s0,Tolokers,mlp,3,32,na,0,0.7828
Tolokers_L3_H32_epsna_s1,Tolokers,mlp,3,32,na,1,0.7718
Tolokers_L3_H32_epsna_s2,Tolokers,mlp,3,32,na,2,0.7952
Tolokers_L3_H64_epsna_s0,Tolokers,mlp,3,64,na,0,0.7828
Tolokers_L3_H64_epsna_s1,Tolokers,mlp,3,64,na,1,0.7718
Tolokers_L3_H64_epsna_s2,Tolokers,mlp,3,64,na,2,0.7952
Tolokers_L4_H16_epsna_s0,Tolokers,mlp,4,16,na,0,0.7828
Tolokers_L4_H16_epsna_s1,Tolokers,mlp,4,16,na,1,0.7718
Tolokers_L4_H16_epsna_s2,Tolokers,mlp,4,16,na,2,0.7952
Tolokers_L4_H32_epsna_s0,Tolokers,mlp,4,32,na,0,0.7828
