id,dataset,model,K,hidden,lr,weight_decay,epochs,patience,seed,best_val_acc,test_acc,epochs_ran,parallel_mode
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s0,Actor,GPRGNN,4,64,0.01,0.0005,500,50,0,0.3816,0.3612,250,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s1,Actor,GPRGNN,4,64,0.01,0.0005,500,50,1,0.3882,0.3480,142,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s2,Actor,GPRGNN,4,64,0.01,0.0005,500,50,2,0.3678,0.3658,198,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s3,Actor,GPRGNN,4,64,0.01,0.0005,500,50,3,0.3691,0.3697,128,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s4,Actor,GPRGNN,4,64,0.01,0.0005,500,50,4,0.3671,0.3553,164,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s5,Actor,GPRGNN,4,64,0.01,0.0005,500,50,5,0.3572,0.3375,130,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s6,Actor,GPRGNN,4,64,0.01,0.0005,500,50,6,0.3717,0.3533,131,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s7,Actor,GPRGNN,4,64,0.01,0.0005,500,50,7,0.3836,0.3638,208,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s8,Actor,GPRGNN,4,64,0.01,0.0005,500,50,8,0.3757,0.3507,212,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0005_e500_p50_s9,Actor,GPRGNN,4,64,0.01,0.0005,500,50,9,0.3579,0.3612,210,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s0,Actor,GPRGNN,4,64,0.01,0.0001,500,50,0,0.3632,0.3592,165,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s1,Actor,GPRGNN,4,64,0.01,0.0001,500,50,1,0.3671,0.3375,114,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s2,Actor,GPRGNN,4,64,0.01,0.0001,500,50,2,0.3645,0.3461,123,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s3,Actor,GPRGNN,4,64,0.01,0.0001,500,50,3,0.3743,0.3658,132,lr_wd_seed_batched
Actor_GPRGNN_K4_H64_lr0.01_wd0.0001_e500_p50_s4,Actor,GPRGNN,4,64,0.01,0.0001,500,50,4,0.3605,0.3461,159,lr_wd_seed_batched
