dataset,num_nodes,num_edges,num_features,num_classes,a,b,K,mean_val_acc,std_val_acc,mean_test_acc,std_test_acc,n_seeds,lr,weight_decay,dropout,dprate,patience,max_epochs,parallel_mode
RomanEmpire,22662,65854,300,18,-0.99,-0.99,10,0.6819064438343048,0.0026921829967966647,0.6812036693096161,0.004764642560262464,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.89,10,0.6852250516414642,0.0036823458998885925,0.683551013469696,0.0036852489891789344,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.79,10,0.6879964590072631,0.003899703956615085,0.687080842256546,0.006292112007623403,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.6900000000000001,10,0.6892850935459137,0.003661127416455731,0.6876809060573578,0.006049407390031698,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.5900000000000001,10,0.690820837020874,0.004102206793303567,0.6889516413211823,0.004040995454652643,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.4900000000000001,10,0.6936804950237274,0.004635553731166106,0.6904518127441406,0.003818445303225798,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.3900000000000001,10,0.6954104125499725,0.002898673680301647,0.6915107607841492,0.004442152190892229,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.29000000000000015,10,0.6995057463645935,0.005152548047400696,0.6947582125663757,0.003756617149019885,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.19000000000000017,10,0.6984112977981567,0.006116054489157264,0.6942110776901245,0.0066863002318790325,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,-0.09000000000000019,10,0.7018711388111114,0.005954568996688794,0.6991528451442719,0.007592080667316966,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.009999999999999787,10,0.7010591447353363,0.006229645852251729,0.6976703226566314,0.005662594174092633,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.10999999999999965,10,0.7030714929103852,0.00590093870814968,0.7000000059604645,0.004378128706763089,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.20999999999999974,10,0.703671669960022,0.006600648752070744,0.7013413310050964,0.004262775162117506,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.30999999999999983,10,0.7048190593719482,0.006766957414614683,0.7024355828762054,0.005483744384540356,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.4099999999999997,10,0.7058958530426025,0.005725132760549711,0.7035651266574859,0.005222001619292128,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.5099999999999996,10,0.7046602010726929,0.006989690891690318,0.7023826360702514,0.0054444403341967615,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.6099999999999997,10,0.7073433339595795,0.00528179590030734,0.7043416857719421,0.004146460557984292,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.7099999999999997,10,0.7079611599445343,0.007468888090810143,0.705841863155365,0.00733154195368857,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.8099999999999996,10,0.7088967263698578,0.006032032858045623,0.7078891575336457,0.004535829116420614,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,0.9099999999999995,10,0.7095145583152771,0.0074530189132028905,0.7062301397323608,0.006902708719025331,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.0099999999999996,10,0.7094263076782227,0.0066819862050646025,0.7074832320213318,0.0051378136649881875,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.1099999999999997,10,0.7112974345684051,0.005813600427444547,0.7102541446685791,0.003571975050112284,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.2099999999999993,10,0.7112974405288697,0.005382209967836709,0.7100423634052276,0.0071196076935901974,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.3099999999999994,10,0.711897611618042,0.004444337845090263,0.7103070974349975,0.005220206777261089,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.4099999999999995,10,0.7115445673465729,0.00342239989067907,0.708224493265152,0.007104857882182259,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.5099999999999996,10,0.7108737885951996,0.004588531252145586,0.7097599804401398,0.006819627882600756,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.6099999999999997,10,0.7129567503929138,0.0035352444635710595,0.7112954378128051,0.007907046265108837,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.7099999999999993,10,0.7129744052886963,0.003939265016722855,0.7100953161716461,0.00579483370746402,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.8099999999999994,10,0.7143512785434722,0.0014379899736397098,0.7131662547588349,0.0056849949530909955,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,1.9099999999999995,10,0.7140864908695221,0.003135987517584164,0.7127779722213745,0.006482871212921066,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.009999999999999,10,0.7147043168544769,0.004523111259828087,0.7122838020324707,0.0045504670831532775,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.1099999999999994,10,0.7160635590553284,0.0037713430346140893,0.7132897973060608,0.004427262876859747,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.209999999999999,10,0.7143865764141083,0.005418986115001503,0.712901520729065,0.005710284127456747,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.3099999999999996,10,0.713680499792099,0.0042129380195683385,0.7115778446197509,0.005510824571029592,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.4099999999999993,10,0.714121800661087,0.0021435013049371844,0.7117896318435669,0.00516851550131807,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.509999999999999,10,0.7148278892040253,0.00454335795495093,0.713907516002655,0.004523134763272553,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.6099999999999994,10,0.7121976971626282,0.0032560681202496384,0.7101482450962067,0.0060178374276228476,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.709999999999999,10,0.7147396326065063,0.004268053953290957,0.7126544356346131,0.007300196336165924,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.8099999999999987,10,0.7140335381031037,0.003336231884183957,0.7119484722614289,0.005845811295971174,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,2.9099999999999993,10,0.7130450069904327,0.003303561660316963,0.7126191318035126,0.006425862908043198,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.009999999999999,10,0.712744927406311,0.002893089101057813,0.7108895182609558,0.006120684887921692,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.1099999999999985,10,0.7133627474308014,0.0021988212739785565,0.7116660714149475,0.00558842326592075,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.209999999999999,10,0.7147749423980713,0.0031357429509018455,0.7117366790771484,0.0050877651140176375,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.3099999999999987,10,0.7148984968662262,0.0031944698621777182,0.7125132322311402,0.005948796297260074,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.4099999999999984,10,0.7125684022903442,0.003809816406239386,0.7103247523307801,0.003333808502452034,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.509999999999999,10,0.7135745882987976,0.0027085755862777186,0.7109777629375458,0.003977287166784557,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.6099999999999985,10,0.7133451044559479,0.0021997435928256823,0.7120896458625794,0.0058434737174413425,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.709999999999999,10,0.7138746738433838,0.004203649271957405,0.7109777569770813,0.003876538105059425,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
RomanEmpire,22662,65854,300,18,-0.99,3.8099999999999987,10,0.7131156146526336,0.00470808519192398,0.7121602594852448,0.0051536858556782495,10,0.01,0.0005,0.5,0.0,50,500,seed_config_batched
